STATION_NAME,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Port Moody Rocky Point Park,15.091824196597353,12.606580025758108,12.546590378327885,13.064510818438382,12.232721303501945,12.700458338230108,12.614494547030878,12.04942950571263,13.549299390361586,11.804489654627071,11.074492646137907,15.20544
Powell River Cranberry Lake,2.6982633744024858,2.494887418986805,2.2328681670357566,2.2181185178535117,2.172314845132011,2.1790175582980713,2.1816870556779784,1.9503243638400243,2.8530952543559556,1.4305129499096385,,
Powell River Wildwood,,,,,,,,,,2.37030721272751,2.119575170440282,
Prince George 18th Avenue MAML,,,,,,,,,9.088535238998482,12.71917,,
Prince George Hwy 16/97 MAML,9.243303587360595,,,,,,,,,,,
Prince George Plaza 400,10.937618558695116,9.777636262205375,10.100118424858428,10.325672752324598,10.154759825406751,9.54588632239332,9.80150453961836,8.930315720676987,7.641341393198775,10.402484052700405,10.45680174528527,3.663332
Prince Rupert Fairview,,,,,,,,,4.426016540510233,,4.819955409799952,6.010755
Prince Rupert Pineridge Elementary,,,,,,,,4.439192737430168,2.1279216227697533,,,
Prince Rupert Westview MAML,,,,,5.2112199920634925,,,,,,,
Quadra Island Cape Mudge Village,3.4655517916517162,3.1568298005023325,,,,,,,,,,
Quesnel Senior Secondary,10.107978713132574,9.040803326608865,9.72478101947395,10.413252604958432,7.761114630735629,8.88437644262958,7.475218824827939,7.58018998193992,7.457177140685376,8.725222491590124,7.901205272086914,14.889
Richmond South,13.979026042274903,13.125180610580285,13.07656704267938,12.916298374839238,12.925176553672317,12.944827586206896,11.510820375085647,11.676083811786542,13.009811831751824,11.182069217058553,11.764834242612984,7.401596
Rolla 213 Road,,,,,,,4.286419629392971,2.093479145752442,1.8478012815844977,,,
Rolla MAML,,3.608713940425532,,,,,,,,,,
Smithers Muheim Memorial,,,,,,,,,,,6.147641023323774,7.073576
Smithers St Josephs,6.438777178675884,5.372084832203766,6.617399321968824,8.159931108220604,6.520171214623043,4.5827014379135225,5.362446147887077,4.9950263566348445,5.426728109667755,5.722827100512754,,
Squamish Elementary,,,,,,,6.751729042424243,5.944898062861104,6.095868445873254,6.221269728744468,5.753426240779401,1.979815
Squamish Gov't Bldg,6.258762577368726,6.63996717464658,6.667839925978261,6.836483284148129,5.2718315296245235,6.263939326379653,6.562895516786366,,,,,
Surrey East,10.226774462014028,9.419436357284267,9.645776693389102,9.36746847267632,9.720170620544584,8.749565734681738,9.07740735919135,8.172302935500408,9.31196255981712,9.047629725974176,9.17740973692131,1.409553
Taylor Lone Wolf Golf Course,,,,,,,,3.345136610781318,3.4248573465107737,6.207568665755296,,
Taylor Townsite,,,,,,,,,5.8894463638529,7.30508636890993,6.703828994203388,18.40111
Terrace Skeena Middle School,,,,,,,2.186929416251761,2.156257711035308,2.584760790461165,3.0410848068664915,2.9984346526942502,1.150555
Tomslake MAML,,1.7973564783957028,,,,,,,,,,
Trail Aquatic Centre,6.585090621496466,,,,,,,,,,,
Tsawwassen,,6.361815898080029,7.0189516598718695,6.476545941539537,7.046461001164144,6.881640671508513,6.983492667016317,6.309755702475073,7.129027107297486,6.644097473945208,6.659927623941556,0.8360556
Ucluelet Amphitrite Point,,0.8061347029048177,1.090271,,,,,,,,,
Vancouver Clark Drive,,,,,,,19.29089905010244,20.802784695201037,22.072642738896846,19.21220029539357,17.91036050975128,21.16503
Vancouver International Airport #2,15.529237041351195,14.037885667714518,14.28880102337481,14.384545677198139,14.465659629068005,14.618550964839587,14.190394489923303,14.263184636445116,15.863009518791399,13.969121664809046,13.723524183055362,18.67505
Vancouver Kitsilano,18.455537402263975,16.558703878902552,16.69150610902256,16.734472633309842,16.057960893854748,18.2088,,,,,,
Vancouver Robson Square,21.544935972060536,23.571952736318405,18.87510288065844,19.20477278191873,18.04697234861743,17.73876404494382,18.317274261152676,18.54938103505707,19.094967787578973,17.337512350834206,16.081206786975464,22.74319
Vernon Science Centre,12.463184236117534,10.400809425442795,10.131221587057878,10.381783333333333,9.051309155772243,9.552639139278227,9.809008168535218,10.170219278830617,10.386217282868527,9.828168829617265,8.667289037111297,13.06056
Victoria James Bay MAML,8.45827980745098,,,,,,,,,,,
Victoria Topaz,10.579060995605206,9.892189815375303,9.038715127372628,8.666938457227884,8.993997976507332,8.391195629883775,8.572316518664858,8.502005530767374,8.198637310057633,8.25279783583704,8.028692148374295,0.499027
Whistler Function Junction MAML,,9.019342074889868,,,,,,,,,,
Whistler Meadow Park,6.552146456292338,5.926266654667627,5.1301679494030745,4.532292288614938,4.064023555732249,3.4717126250162695,4.051322642825982,3.8615025995154033,4.376471439058274,4.164604435691318,3.9030071905857984,14.71241
Williams Lake Columneetza School,8.795726383528265,7.07122699297163,9.662766504276682,8.752380633486103,8.00319006813267,4.8635999176180285,7.016569877401297,5.706709061464647,5.825111564856107,7.034193318905436,6.528424571593989,7.098639
