EMS_ID,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
E308566,,,,,,,14.383616630737135,15.403908890521675,14.884838670525593,15.471576488020641,14.600869429749228,17.97344657270848,16.76739566613162
E309666,,,,,,,,13.486696876635515,,,,,
E311128,,,,,,,,,20.883499208231928,20.303130200358808,18.64944175111111,21.39165491218441,21.382099078417003
E312331,,,,,,,,,,14.869696702962454,12.476115872818673,15.289095404728222,13.80228967936835
E313510,,,,,,,,,25.188581836933043,26.914690422378275,25.824878792682927,28.48289322521552,29.43263333285765
E315110,,,,,,,,,,12.48113825538793,9.609628878951149,13.340975557188957,12.15955430184049
E316370,,,,,,14.656176977877765,11.673786867977528,13.363922157452766,12.519018819649004,12.747964890921548,12.11954746539256,13.815757035269852,12.969075009615386
E317850,,,,,,,,,,15.783628242630387,22.21995716970999,25.503233726559714,21.987184738587732
E320071,,,,,,,,,,,9.743314522709307,17.784090632822522,
E326405,,,,,,,,,,,,,14.706213142750267
E327591,,,,,,,,,,,,,21.669283209087407
E328532,,,,,,,,,,,,,17.528283550056667
