datetime,0310162,0310174,0310177,0310179,E206271,E207417,E207418,E209177,E209178,E220891,E223756,E231866,E232245,E232246,E238212,E242892,E275843,E283549,E289309,E316370
2021-09-30 01:00:00,0.2065145,0.1008333,,,0.1062826,0.1391848,0.1542391,0.15354,,0.1459583,,0.136148,0.1628566,0.1676815,,,,0.1382246,0.116333,0.2040978
2021-09-30 02:00:00,0.1876123,0.0936594,,,,0.1420645,0.1484797,0.1443458,,0.1480152,,0.139698,0.1465748,0.1572688,,,,0.1390942,0.118208,0.1838043
2021-09-30 03:00:00,0.1896806,0.0864931,,,,0.1284932,0.1462222,0.150762,,0.1430799,,0.140927,0.1405879,0.1592427,,,,0.127125,0.111947,0.198066
2021-09-30 04:00:00,0.191308,0.0865217,,,,0.1235543,0.153,0.1511506,,0.148038,,0.171588,0.1442497,0.1666087,,,,0.1196739,0.121583,0.1981159
2021-09-30 05:00:00,0.1889275,0.1010145,,,,0.1266304,0.1399891,0.1462962,,0.1523475,,0.156417,0.1429606,0.1650217,,,,0.1262319,0.133187,0.2058406
2021-09-30 06:00:00,0.1926278,0.1069722,,,,0.1247722,0.1484194,0.1608361,,0.1693014,,0.157267,0.1508573,0.1675611,,,,0.1182222,0.122172,0.2500972
2021-09-30 07:00:00,0.1960451,0.1649306,,,,0.1369514,0.1601285,0.1740787,,0.1489757,,0.166271,0.1553303,0.1705721,,,,0.1189583,0.113011,0.2672361
2021-09-30 08:00:00,0.2097889,0.3291945,,,0.4905611,0.1472806,0.1578472,0.1891379,,0.1608597,,0.187214,0.1586582,0.1896136,,,,0.1159722,0.110161,0.3218361
2021-09-30 09:00:00,0.2243917,0.2691389,,,0.5017555,0.14585,0.1584167,0.2161543,,0.1625861,,0.23754,0.1568623,0.1936361,,,,0.1111944,0.110333,0.3496805
2021-09-30 10:00:00,0.2190583,0.2548333,,,0.4849583,0.1449056,0.1519417,0.1921138,,0.1820111,,0.218797,0.1661284,0.1988883,,,,0.107,0.104581,0.3447222
2021-09-30 11:00:00,0.2253576,0.2633333,,,0.3277553,0.1352014,0.1707674,0.2008362,,0.1791719,,0.217307,0.1600078,0.1691884,,,,0.1153125,0.120543,0.3646701
2021-09-30 12:00:00,0.2117945,0.2816389,,,0.13475,0.1391889,0.1730278,0.2118631,,0.2093139,,0.177445,0.1557923,0.2083964,,,,0.1200833,0.116428,0.3604833
2021-09-30 13:00:00,0.20675,0.25525,,,0.1411694,0.137625,0.1847722,0.1860912,,0.1595,,0.160879,0.1536681,0.1896783,,,,0.1148611,0.111422,0.3480028
2021-09-30 14:00:00,0.2002917,0.2678889,,,0.1311222,0.1303694,0.1856306,0.1991896,,0.1566958,,0.173155,0.1466407,0.160935,,,,0.1161111,0.113831,0.3742889
2021-09-30 15:00:00,0.2062153,0.2788542,,,0.1365745,0.156925,0.1546944,0.1987665,,0.1573785,,0.175619,0.1387526,0.157158,,,,0.1196528,0.127475,0.3972048
2021-09-30 16:00:00,0.2242306,0.2161945,,,0.1260305,0.1301278,0.1399944,0.1961519,,0.1548542,,0.19689,0.1516086,0.1548456,,,,0.1221667,0.134342,0.3925528
2021-09-30 17:00:00,0.2012722,0.215169,,,0.1103028,0.1245833,0.1363722,0.2067853,,0.1492889,,0.200186,0.160975,0.1507458,,,,0.1205278,0.120694,0.2935333
2021-09-30 18:00:00,0.2112611,0.20325,,,0.1223472,0.1263639,0.1455333,0.184061,,0.1961014,,0.179903,0.14498,0.1529464,,,,0.1229444,0.126622,0.38095
2021-09-30 19:00:00,0.2791042,0.2353819,,,0.1314007,0.1264896,0.1474583,0.1747549,,0.1969496,,0.183179,0.1630919,0.172089,,,,0.1232639,0.111365,0.3871388
2021-09-30 20:00:00,0.2715139,0.2026667,,,0.1502508,0.1296417,0.1442944,0.246103,,0.2058431,,0.262201,0.1656898,0.2183619,,,,0.126,0.100811,0.5388194
2021-09-30 21:00:00,0.2835,0.2056667,,,0.1805472,0.1543115,0.1605362,0.2845986,,0.2721792,,0.205457,0.1630595,0.1995161,,,,0.1300278,0.100094,0.4326583
2021-09-30 22:00:00,0.261875,0.21875,,,0.1735305,0.1469306,0.1588768,0.2179657,,0.2329764,,0.217498,0.1974766,0.1861267,,,,0.1318611,0.117467,0.3499667
2021-09-30 23:00:00,0.2352382,0.1919097,,,0.1598333,0.1485903,0.159368,0.2065368,,0.1889132,,0.185746,0.2279941,0.1630291,,,,0.1242847,0.121184,0.247602
2021-10-01 00:00:00,0.2028139,0.1870278,,,0.1439556,0.1510583,0.1557306,0.2037589,,0.2083931,,0.194965,0.1908694,0.1715103,,,,0.1260278,0.139303,0.2272528
2021-10-01 01:00:00,0.2263551,0.1909058,,,0.1490217,0.1522355,0.1662138,0.2187099,,0.2083551,,,0.1888743,0.183854,,,,0.127029,0.133928,0.3180833
2021-10-01 02:00:00,0.1897971,0.1685211,,,0.1536963,0.1692732,0.1786072,0.1858332,,0.1902648,,0.131549,0.1822432,0.1848409,,,,0.1417609,0.173772,0.2512754
2021-10-01 03:00:00,0.1697847,0.1484028,,,0.1470567,0.1820826,0.1762153,0.1705405,,0.1922847,,0.13545,0.1861778,0.1856295,,,,0.1434028,0.176573,0.2781979
2021-10-01 04:00:00,0.1719601,0.1466667,,,0.1427754,0.1767572,0.1675471,0.154477,,0.1774547,,0.142808,0.1667017,0.1866232,,,,0.1486956,0.156909,0.2938913
2021-10-01 05:00:00,0.1648913,0.1502174,,,0.2160616,0.2006014,0.1919681,0.1509797,,0.174087,,0.152372,0.2002394,0.2538399,,,,0.1594565,0.157573,0.2207826
2021-10-01 06:00:00,0.1602361,0.1663611,,,0.2668583,0.2437135,0.2125139,0.1979065,,0.1792403,,0.21754,0.1818231,0.2888342,,,,0.1599722,0.148194,0.2675945
2021-10-01 07:00:00,0.1829861,0.1842361,,,0.1951596,0.3523889,0.2259687,0.1853472,,0.2573628,,0.278858,0.31307,0.2229464,,,,0.1896528,0.210301,0.3151007
2021-10-01 08:00:00,0.2581583,0.2085555,,,0.2110861,0.2849333,0.2278583,0.2034092,,0.2651486,,0.640186,0.2323095,0.2391922,,,,0.1540833,0.205314,0.4142417
2021-10-01 09:00:00,0.2003639,0.2193889,,,0.3286528,0.1664445,0.2326806,0.2353878,,0.1825431,,0.333095,0.1852225,0.26091,,,,0.14625,0.178903,0.3846222
2021-10-01 10:00:00,0.1903722,0.2178055,,,0.1834611,0.1598417,0.199198,0.2257534,,0.1669792,,0.115106,0.1697527,0.2490564,,,,0.1348056,0.131369,0.3395889
2021-10-01 11:00:00,0.43375,0.231007,,,0.1841596,0.1485486,0.1794757,0.2065119,,0.160625,,0.105011,0.1647317,0.2352033,,,,0.1373819,0.128464,0.2936944
2021-10-01 12:00:00,0.4274083,0.2123056,,,0.1412528,0.1685167,0.2059889,0.1985158,,0.154525,,0.091802,0.1705079,0.1901372,,,,0.1547778,0.13107,0.4012555
2021-10-01 13:00:00,0.4441417,0.2170556,,,0.1543833,0.1490111,0.2131889,0.193726,,0.1564749,,0.111693,0.174524,0.185895,,,,0.1607778,0.130931,0.2448194
2021-10-01 14:00:00,0.3651722,0.2193056,,,0.1136556,0.1422056,0.2034833,0.1880933,,0.1627444,,0.177956,0.1723023,0.1987839,,,,0.1603333,0.140958,0.20865
2021-10-01 15:00:00,0.2277083,0.2025278,,,0.1650674,0.144,0.2167456,0.1777283,,0.1726985,,0.184169,0.1752941,0.1595756,,,,0.1463681,0.1379,0.2243368
2021-10-01 16:00:00,0.2225528,0.2034167,,,0.210275,0.1345639,0.2101417,0.1780836,,0.1933444,,0.214425,0.2233462,0.1597492,,,,0.1524167,0.136542,0.2523417
2021-10-01 17:00:00,0.2300528,0.2240833,,,0.2224167,0.1416,0.2116833,0.1944245,,0.202907,,0.172731,0.2456837,0.182345,,,,0.1581667,0.136017,0.2922278
2021-10-01 18:00:00,0.2825444,0.2168333,,,0.2341889,0.1481667,0.2081361,0.1949842,,0.2625611,,0.145582,0.2641563,0.2709728,,,,0.1646111,0.14435,0.2778111
2021-10-01 19:00:00,0.2585157,0.2162569,,,0.1951028,0.1662465,0.2506687,0.2107298,,0.2629062,,0.14805,0.3253865,0.235569,,,,0.1742083,0.164674,0.342941
2021-10-01 20:00:00,0.2843861,0.2526111,,,0.2080195,0.1940417,0.2940778,0.3441894,,0.2486319,,0.195922,0.2762871,0.2260633,,,,0.1743889,0.178519,0.4219083
2021-10-01 21:00:00,0.3046667,0.2559639,,,0.3256972,0.2530111,0.3033623,0.2903847,,0.2651938,,0.209953,0.2031895,0.2533489,,,,0.1620833,0.192464,0.3884028
2021-10-01 22:00:00,0.2845361,0.2393889,,,0.2696861,0.2713583,0.2751717,0.3151936,,0.2842792,,0.269367,0.2137348,0.2898742,,,,0.1815278,0.192611,0.3984861
2021-10-01 23:00:00,0.3136864,0.288132,,,0.3333333,0.3058333,0.2929061,0.2246673,,0.3017745,,0.267311,0.2332481,0.3076097,,,,0.1792361,0.243849,0.5584714
2021-10-02 00:00:00,0.2697555,0.2173611,,,0.4073611,0.3179164,0.2789167,0.2695386,,0.2925528,,0.28808,0.25923,0.3423489,,,,0.2019444,0.218369,0.6022639
2021-10-02 01:00:00,0.295558,0.1848188,,,0.4258514,0.3036775,0.2110399,0.2181949,,0.2338351,,0.252025,0.1930705,0.3712536,,,,0.179529,0.22258,0.452837
2021-10-02 02:00:00,0.2616558,0.1664058,,,0.315129,0.3052826,0.2024551,0.2223291,,0.2610138,,0.404161,0.1627174,0.390075,,,,0.1760145,0.216772,0.4670797
2021-10-02 03:00:00,0.2552118,0.1674305,,,0.2181437,0.289793,0.2013854,0.1975014,,0.235911,,0.295017,0.1946226,0.4145705,,,,0.1569097,0.195148,0.4452222
2021-10-02 04:00:00,0.2600543,0.1641667,,,0.2082862,0.2639964,0.202442,0.2066984,,0.2372101,,0.246198,0.2177095,0.3336254,,,,0.1506159,0.183051,0.3689746
2021-10-02 05:00:00,0.2502464,0.1930435,,,0.1927826,0.2605797,0.1694674,0.1858314,,0.2307521,,0.1612,0.2188455,0.3200453,,,,0.164529,0.216318,0.3298514
2021-10-02 06:00:00,0.2424583,0.1904111,,,0.188225,0.2612083,0.186825,0.2104302,,0.2157889,,0.152116,0.2420515,0.2990611,,,,0.1613333,0.213875,0.3346194
2021-10-02 07:00:00,0.2482292,0.1970139,,,0.2014528,0.2575965,0.2083924,0.2246547,,0.2255551,,0.15252,0.2552477,0.2870556,,,,0.159,0.195635,0.4344583
2021-10-02 08:00:00,0.2734891,0.2360145,,,0.2211222,0.2118944,0.2217065,0.2099357,,0.2232597,,0.139228,0.2051288,0.2672496,,,,0.1688333,0.196051,0.4340616
2021-10-02 09:00:00,0.2555471,0.2878261,,,0.2131305,0.2023532,0.2293551,0.2327663,,0.2246472,,0.134373,0.2371829,0.2344109,,,,0.1692222,0.185216,0.3721631
2021-10-02 10:00:00,0.2396778,0.3225833,,,0.1834472,0.1649111,0.2155944,0.225565,,0.2204347,,0.138322,0.2186623,0.2086325,,,,0.1592778,0.160736,0.3634695
2021-10-02 11:00:00,0.2193194,0.2733333,,,0.1647,0.1586924,0.191309,0.2142006,,0.1786425,,0.129153,0.1918544,0.1856125,,,,0.1524236,0.183888,0.4994062
2021-10-02 12:00:00,0.2222583,0.2836111,,,0.1645444,0.1605778,0.1769861,0.2173772,,0.1713111,,0.128592,0.1802249,0.17792,,,,0.1635278,0.157197,0.5282333
2021-10-02 13:00:00,0.2274639,0.2436944,,,0.1701056,0.1764417,0.1875222,0.2284817,,0.1866944,,0.12253,0.1984687,0.1955567,,,,0.1560833,0.138356,0.5796583
2021-10-02 14:00:00,0.2703528,0.2794722,,,0.1881083,0.1620694,0.2066583,0.2271747,,0.2080333,,0.140508,0.2377348,0.1965831,,,,0.1560556,0.134461,0.5882361
2021-10-02 15:00:00,0.2474271,0.2861806,,,0.2086549,0.1859722,0.2178507,0.2110253,,0.2172854,,0.133303,0.2169973,0.1951417,,,,0.1705625,0.120392,0.5098122
2021-10-02 16:00:00,0.2441111,0.3033889,,,0.1972861,0.1979889,0.2061028,0.2384424,,0.2137361,,0.15339,0.2702194,0.2225539,,,,0.1603611,0.131653,0.5201055
2021-10-02 17:00:00,0.3358528,0.2884444,,,0.2129083,0.2136972,0.2052139,0.2320664,,0.2114194,,0.158288,0.2386478,0.2737633,,,,0.1556389,0.161517,0.5727667
2021-10-02 18:00:00,0.2404278,0.2402778,,,0.2289722,0.2119167,0.2490111,0.260016,,0.2433903,,0.144078,0.2129982,0.2956825,,,,0.1569444,0.182528,0.4400667
2021-10-02 19:00:00,0.228684,0.2422222,,,0.238,0.185609,0.2831632,0.2413533,,0.2269395,,0.147977,0.1859532,0.2693492,,,,0.1849653,0.198129,0.3460558
2021-10-02 20:00:00,0.2396861,0.2370278,,,0.2534389,0.2232,0.2064444,0.2300938,,0.2842056,,0.163273,0.1769751,0.2896058,,,,0.1736944,0.184519,0.3207695
2021-10-02 21:00:00,0.2352583,0.2021944,,,0.2597528,0.2401083,0.2357862,0.1767671,,0.3004417,,0.192424,0.1600009,0.2858769,,,,0.1701667,0.174442,0.2377
2021-10-02 22:00:00,0.2156833,0.1829167,,,0.2082333,0.2122139,0.1937971,0.165441,,0.2830597,,0.1912,0.157837,0.2493772,,,,0.1649167,0.228061,0.2071444
2021-10-02 23:00:00,0.1943028,0.1729861,,,0.184684,0.1578951,0.1620041,0.1603711,,0.2885534,,0.18785,0.174977,0.1818204,,,,0.1794722,0.190524,0.223083
2021-10-03 00:00:00,0.1882833,0.1693843,,,0.1292194,0.143125,0.157925,0.1613456,,0.3312014,,0.21017,0.1656391,0.1760531,,,,0.17875,0.171592,0.2084444
2021-10-03 01:00:00,0.1797754,0.1632246,,,0.1143732,0.1427536,0.1631739,0.174231,,0.2473895,,0.151935,0.1755546,0.1789138,,,,0.1522826,0.163156,0.196942
2021-10-03 02:00:00,0.1895435,0.1667391,,,0.1200478,0.1532428,0.1601754,0.1526268,,0.1761061,,0.136492,0.1700866,0.1751022,,,,0.1725,0.171123,0.1969529
2021-10-03 03:00:00,0.1888819,0.1502778,,,0.1123368,0.1442889,0.1661736,0.1689151,,0.1793854,,0.132533,0.172028,0.1867549,,,,0.1585069,0.158951,0.1924965
2021-10-03 04:00:00,0.1972862,0.1538043,,,0.119663,0.1462278,0.1723877,0.1892308,,0.1885827,,0.153905,0.1746605,0.2074739,,,,0.1633696,0.152486,0.2128623
2021-10-03 05:00:00,0.2032427,0.1762826,,,0.1346341,0.1668949,0.1778775,0.2084676,,0.1747047,,0.108914,0.1860461,0.2054601,,,,0.1537681,0.182402,0.2074638
2021-10-03 06:00:00,0.2096333,0.1786389,,,0.1336806,0.1636722,0.1829972,0.2242672,,0.1968833,,0.085139,0.1906764,0.2072789,,,,0.1465833,0.153686,0.2523639
2021-10-03 07:00:00,0.2040799,0.2080556,,,0.1441424,0.1642715,0.1799236,0.2207145,,0.2064722,,0.069099,0.1926906,0.1999113,,,,0.1468403,0.14225,0.3227187
2021-10-03 08:00:00,0.2216722,0.2117029,,,0.1690556,0.1565361,0.1828,0.2078982,,0.2352028,,0.117738,0.1998139,0.1996156,,,,0.1460278,0.128344,0.3472917
2021-10-03 09:00:00,0.2203639,0.2374004,,,0.2149944,0.1559833,0.186075,0.2283477,,0.2105514,,0.138808,0.1866306,0.2166653,,,,0.1523611,0.146367,0.3469944
2021-10-03 10:00:00,0.2172556,0.2688889,,,0.1605528,0.1437944,0.173475,0.2071345,,0.1960042,,0.12019,0.1855215,0.1927836,,,,0.14825,0.119314,0.3349528
2021-10-03 11:00:00,0.2047188,0.2374306,,,0.1575625,0.138734,0.1796181,0.1844293,,0.1805417,,0.140787,0.1831157,0.1813934,,,,0.1419653,0.117533,0.3632674
2021-10-03 12:00:00,0.2051194,0.2065556,,,0.1550972,0.1389944,0.1721833,0.189309,,0.1896069,,0.145466,0.1871809,0.1586006,,,,0.1408889,0.118922,0.2700528
2021-10-03 13:00:00,0.1956139,0.1885,,,0.1523528,0.1314671,0.1662667,0.1785928,,0.19485,,0.148503,0.1662014,0.1572683,,,,0.1404444,0.128183,0.2210583
2021-10-03 14:00:00,0.2491472,0.1805833,,,0.1544472,0.1328861,0.1604667,0.1683639,,0.1777042,,0.124695,0.1577609,0.1550231,,,,0.1428056,0.1292,0.2103972
2021-10-03 15:00:00,0.2375139,0.1938125,,,0.1419375,0.1320729,0.1610007,0.1698289,,0.1674933,,0.126003,0.1561234,0.1467623,,,,0.1471528,0.123408,0.2203368
2021-10-03 16:00:00,0.2094333,0.2111111,,,0.1347445,0.1347972,0.1498528,0.1747754,,0.1924833,,0.133074,0.1707305,0.1603858,,,,0.1373333,0.122158,0.2196389
2021-10-03 17:00:00,0.2923722,0.2095833,,,0.1359472,0.1384917,0.1797694,0.1746616,,0.1792097,,0.132583,0.1695717,0.15623,,,,0.1343889,0.125675,0.2458639
2021-10-03 18:00:00,0.2322583,0.2068056,,,0.1562917,0.1495417,0.2085917,0.1760073,,0.1785861,,0.148521,0.1956004,0.1690131,,,,0.1426111,0.130706,0.3223611
2021-10-03 19:00:00,0.3168599,0.2010417,,,0.18425,0.1692812,0.2233762,0.1933621,,0.2053133,,0.127566,0.2024389,0.1687512,,,,0.1413194,0.140942,0.4007118
2021-10-03 20:00:00,0.3013833,0.2069722,,,0.1914222,0.1772,0.2875389,0.3036937,,0.2195042,,0.180947,0.1924033,0.1902936,,,,0.1393333,0.156936,0.6433333
2021-10-03 21:00:00,0.2783805,0.2153889,,,0.198575,0.2111806,0.2471485,0.2860948,,0.1805639,,0.242789,0.214139,0.2153333,,,,0.1510278,0.166895,0.6175389
2021-10-03 22:00:00,0.2701555,0.2279722,,,0.2231194,0.2356944,0.2706601,0.2412231,,0.1942028,,0.260441,0.223501,0.2702008,,,,0.141,0.176786,0.3687389
2021-10-03 23:00:00,0.2529449,0.2042014,,,0.1836458,0.2615382,0.2540497,0.2112214,,0.1825296,,0.301865,0.2306082,0.3691796,,,,0.1496528,0.155849,0.3730918
2021-10-04 00:00:00,0.2585389,0.1886111,,,0.1760944,0.2306444,0.2891417,0.2442918,,0.1745125,,,0.2579034,0.3307042,,,,0.1436944,0.152242,0.417
2021-10-04 01:00:00,0.2693949,0.1753623,,,0.1692899,0.2317428,0.284308,0.1796317,,0.1657355,,0.262484,0.1954983,0.3342692,,,,0.1415217,0.152967,0.4275725
2021-10-04 02:00:00,0.2165942,0.1877754,,,0.2270964,0.250692,0.2408587,0.1584792,,0.1871614,,0.265834,0.25783,0.3562228,,,,0.1506232,0.167286,0.4243877
2021-10-04 03:00:00,0.2098646,0.2270784,,,0.2067208,0.2556368,0.1820868,0.155188,,0.1807989,,0.255308,0.2619601,0.3580686,,,,0.1467153,0.15653,0.3958507
2021-10-04 04:00:00,0.2054891,0.2149275,,,0.1839819,0.2635906,0.208663,0.1451732,,0.1928931,,0.190522,0.2602608,0.2993409,,,,0.1538043,0.162359,0.3785254
2021-10-04 05:00:00,0.2174203,0.2397102,,,0.1994275,0.3861775,0.2331522,0.1640887,,0.2170598,,0.210756,0.2573592,0.2553355,,,,0.2074638,0.179128,0.4007029
2021-10-04 06:00:00,0.2322889,0.2072222,,,0.2331778,0.415225,0.2464861,0.2050983,,0.2113153,,0.278447,0.2775893,0.2180439,,,,0.1836667,0.167547,0.5541306
2021-10-04 07:00:00,0.2422431,0.2838889,,,,0.4181838,0.2497813,0.29589,,0.2722664,,0.359661,0.3122373,0.2691487,,,,0.1699028,0.14665,0.7390798
2021-10-04 08:00:00,0.4453111,0.2866389,,,0.2602184,0.38105,0.2811004,0.3386877,,0.2506014,,0.691868,0.3144116,0.2347792,,,,0.1583611,0.136506,0.7166889
2021-10-04 09:00:00,0.4403389,0.2605278,,,,0.2193528,0.3070056,0.3228727,,0.1950917,,0.434128,0.3360523,0.2291639,,,,0.1531667,0.136647,0.5014139
2021-10-04 10:00:00,0.2735139,0.2551667,,,0.1744199,0.1987611,0.2374,0.2608491,,0.1805417,,0.128748,0.2724539,0.2182528,,,,0.1360556,0.138503,0.3941917
2021-10-04 11:00:00,0.2361146,0.2647222,,,0.182227,0.1775326,0.2527153,0.2227339,,0.1526446,,0.16901,0.2095025,0.2235709,,,,0.1347569,0.13592,0.369566
2021-10-04 12:00:00,0.2134861,0.2660764,,,0.1649167,0.164,0.2949278,0.2216747,,0.1608097,,0.173486,0.2035542,0.1981078,,,,0.1381389,0.141733,0.3574333
2021-10-04 13:00:00,2.226464,0.2033056,,,0.1532722,0.1374389,0.2258056,0.225516,,0.1751069,,0.204713,0.180997,0.1931403,,,,0.1406389,0.139019,0.3457167
2021-10-04 14:00:00,3.622622,0.1976945,,,0.1413111,0.1361056,0.2115528,0.217115,,0.1707653,,0.182455,0.1696362,0.1826875,,,,0.14075,0.135686,0.2830917
2021-10-04 15:00:00,,0.2102431,,,0.1477021,0.1347104,0.1974826,0.1814069,,0.1721082,,0.153867,0.1698427,0.1713534,,,,0.167243,0.138618,0.2531048
2021-10-04 16:00:00,0.2690361,0.1901389,,,0.1539417,0.1346694,0.2026806,0.1884547,,0.1747917,,0.151146,0.1687952,0.1666603,,,,0.1733333,0.134561,0.2343778
2021-10-04 17:00:00,0.2483583,0.2114167,,,0.17,0.1405778,0.2144778,0.1925737,,0.1798056,,0.178437,0.2153123,0.1897247,,,,0.1413611,0.123233,0.2901111
2021-10-04 18:00:00,0.2349694,0.2102222,,,0.1795556,0.1424028,0.2183139,0.2025476,,0.2287591,,0.187398,0.2563357,0.2594972,,,,0.1346111,0.131475,0.2841889
2021-10-04 19:00:00,0.2387882,0.19375,,,0.1860496,0.1356597,0.2166042,0.2239266,,0.2408788,,0.177138,0.2418774,0.2386682,,,,0.1422292,0.135694,0.2829136
2021-10-04 20:00:00,0.2722805,0.1838056,,,0.2110583,0.1294361,0.2321833,0.1900753,,0.1955347,,0.227946,0.2763236,0.1852514,,,,0.1446667,0.156831,0.2690333
2021-10-04 21:00:00,0.2804167,0.1926667,,,0.2137417,0.1246972,0.2616775,0.2227055,,0.22585,,0.201521,0.2673064,0.1782072,,,,0.1435278,0.169375,0.2604972
2021-10-04 22:00:00,0.2673917,0.1844167,,,0.2023056,0.1250361,0.2367696,0.2432924,,0.2240139,,0.170053,0.2351811,0.1705258,,,,0.1431944,0.151867,0.2566306
2021-10-04 23:00:00,0.2667847,0.1642014,,,0.194844,0.1250556,0.2204,0.202447,,0.2047309,,0.121103,0.2268041,0.1603071,,,,0.1489583,0.161212,0.2985333
2021-10-05 00:00:00,0.2721694,0.1666944,,,0.192125,0.1300667,0.2167278,0.1931497,,0.2126653,,0.110693,0.2320586,0.1625211,,,,0.1418611,0.167578,0.2273611
2021-10-05 01:00:00,0.2738478,0.1796014,,,0.1790145,0.1351449,0.2236558,0.2116018,,0.21,,0.126473,0.2411688,0.1623674,,,,0.141413,0.164515,0.273529
2021-10-05 02:00:00,0.2709275,0.2171739,,,0.1882899,0.1489746,0.2513804,0.1996051,,0.1954366,,0.125734,0.2191196,0.1744493,,,,0.1508696,0.209175,0.2671797
2021-10-05 03:00:00,0.2731215,0.2107639,,,0.1861241,0.1519396,0.2355208,0.1944126,,0.1981528,,0.114381,0.2247464,0.2069366,,,,0.1389236,0.186661,0.288191
2021-10-05 04:00:00,0.2636631,0.1748913,,,0.207,0.204971,0.2116232,0.1897108,,0.1908098,,0.118026,0.2269739,0.2407924,,,,0.1483333,0.181504,0.3030254
2021-10-05 05:00:00,0.2328188,0.1885,,,0.201471,0.2247254,0.1910616,0.1872023,,0.2066268,,0.125893,0.2140058,0.2061109,,,,0.1659783,0.193896,0.3308007
2021-10-05 06:00:00,0.2529333,0.2154722,,,0.208075,0.2038139,0.1990445,0.2144639,,0.2167486,,0.152431,0.2213353,0.2312258,,,,0.1602222,0.161358,0.3546083
2021-10-05 07:00:00,0.2755347,0.2644415,,,0.2180816,0.2121604,0.2129722,0.2376323,,0.2004045,,0.159913,0.2534499,0.25928,,,,0.1813958,0.146561,0.4280382
2021-10-05 08:00:00,0.2736806,0.3281944,,,0.2365111,0.2126194,0.2101889,0.2525036,,0.1901986,,0.182445,0.2763769,0.2854172,,,,0.17375,0.163406,0.4316694
2021-10-05 09:00:00,0.2906833,0.2887778,,,0.19745,0.1616583,0.2103917,0.2301825,,0.1728083,,0.148454,0.2548923,0.2272872,,,,0.1451389,0.154428,0.3948305
2021-10-05 10:00:00,0.2945222,0.2568611,,,0.1831417,0.1466545,0.1961333,0.2383856,,0.1621556,,0.22115,0.2044273,0.1817783,,,,0.1481111,0.154083,0.3573695
2021-10-05 11:00:00,0.3011597,0.2402431,,,0.1763759,0.1511875,0.1842743,0.2191797,,0.1713472,,0.215734,0.1877468,0.1792351,,,,,0.162182,0.3173333
2021-10-05 12:00:00,0.2730055,0.228,,,0.1601528,0.1544778,0.1648528,0.2043715,,0.1818319,,0.117206,0.1715466,0.1899417,,,,0.1430952,0.119961,0.304725
2021-10-05 13:00:00,0.2241528,0.2607778,,,0.1553028,0.1368,0.1587583,0.19884,,0.1750083,,0.12636,0.1642827,0.1700442,,,,0.1296389,0.119964,0.3010806
2021-10-05 14:00:00,0.2388361,0.275,,,0.1639167,0.1463417,0.1522444,0.1940159,,0.1824014,,0.129517,0.1710742,0.1593025,,,,0.1288611,0.133861,0.3535
2021-10-05 15:00:00,0.2491424,0.1979167,,,0.1774007,0.1416944,0.1764952,0.1772577,,0.1896264,,0.1663,0.1755433,0.146912,,,,0.1334931,0.134916,0.3317743
2021-10-05 16:00:00,0.2520639,0.2099683,,,0.1576639,0.1475083,0.1727056,0.1638246,,0.1852028,,0.161982,0.1762647,0.1630717,,,,0.1526389,0.13525,0.2667583
2021-10-05 17:00:00,0.2503028,0.2279722,,,0.1644889,0.1512278,0.1685778,0.1765678,,0.1636806,,0.14121,0.1830486,0.1739014,,,,0.1547222,0.132344,0.299
2021-10-05 18:00:00,0.210525,0.2260278,,,0.1708972,0.1582972,0.1871417,0.2010716,,0.1703208,,0.124527,0.191684,0.1805497,,,,0.1566389,0.136739,0.3894389
2021-10-05 19:00:00,0.2114014,0.2507014,,,0.1800035,0.1613542,0.1992742,0.2144413,,0.1697987,,0.164811,0.1776941,0.1552291,,,,0.1633958,0.154408,0.3862604
2021-10-05 20:00:00,0.2281056,0.2156667,,,0.2421611,0.1802028,0.1764889,0.2006112,,0.1751014,,0.19881,0.2341943,0.2072625,,,,0.1782778,0.141006,0.3160444
2021-10-05 21:00:00,0.2436944,0.21675,,,0.1695389,0.1681028,0.1817283,0.2225076,,0.1819768,,0.170229,0.1698128,0.2180631,,,,0.1782222,0.127853,0.3781389
2021-10-05 22:00:00,0.2063833,0.2144722,,,0.15695,0.1729055,0.1673899,0.2832524,,0.2439819,,0.208113,0.1631856,0.200063,,,,0.1645555,0.124822,0.364575
2021-10-05 23:00:00,0.2061313,0.19625,,,0.1568723,0.1624097,0.149449,0.2223852,,0.2050071,,0.313145,0.1501916,0.1702164,,,,0.1567778,0.145365,0.2802449
2021-10-06 00:00:00,0.19775,0.1801111,,,0.1387194,0.1556139,0.1487583,0.1626122,,0.2214931,,0.21635,0.1406607,0.1705853,,,,0.1455833,0.154919,0.2906444
2021-10-06 01:00:00,0.1880906,0.165471,,,0.1299167,0.1450217,0.1444601,0.1508475,,0.1938641,,0.176248,0.1364234,0.1544435,,,,0.1517754,0.164366,0.2081449
2021-10-06 02:00:00,0.1971739,0.1673188,,,0.1328138,0.1584855,0.1444681,0.1356786,,0.1824746,,0.134562,0.1347798,0.1466029,,,,0.1445652,0.140111,0.1987355
2021-10-06 03:00:00,0.2009653,0.1671528,,,0.1289118,0.1329181,0.1407639,0.1426572,,0.1763107,,0.116821,0.1441346,0.1500071,,,,0.1390486,0.132007,0.2025694
