EMS_ID,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2022
E238705,16.672158434233005,16.65558568818306,16.852371632298595,17.731261006531206,18.094392413793102,17.767220862363388,17.140774203151764,17.76258289838654,16.999624579976985,17.618862188784394,17.465594502266175,17.925562281876505
E240337,,,,,,,,,14.402150496629213,17.24173006935429,17.04122785309278,18.22082797024624
E242892,,,,,,,,,,,,18.526355140186915
E243003,15.369590075136612,15.651770428278688,16.016611603483607,16.93217950276243,16.506537099385245,16.183382311514734,14.990644670022885,16.89946752071221,15.530456785177597,15.702044275614753,16.1475697434233,17.40431223553719
E244515,,,,,,,,,,,,19.463736301369863
E244516,,,,,,,,,,,,17.267952973720607
E244517,,,,,,,,,,,,18.40699283635741
E248021,16.598217018575852,16.469953856567873,16.534566907421578,,,,,,,,,
E248623,16.264601695355193,15.811383137636613,17.140067230532786,17.759235608606556,17.144314788251364,17.019476991120218,15.888258808057945,17.467084270833332,,,,
E248774,15.314541399794802,15.07942081420765,16.524860991120217,14.84058364261286,15.220583751197811,16.26363580903491,14.29311901910828,14.593678789419087,13.214844217070599,,14.33,
E249492,19.067809610864366,19.304503103986136,19.182706725456423,19.884084315626076,19.939678925695638,20.572256526080988,19.013510040344826,20.339666511445166,18.422142689890713,19.02208813773069,19.110824415642075,20.36299893510929
E251329,17.272712972222223,,,,,,,,,,,
E254190,,,,,,,,,,,16.763323455262256,17.729874841188526
E254955,15.537552708333333,15.400390620901641,16.061100025273223,17.099851720969944,17.284602926912566,17.672155269125682,16.307362584357925,17.763509353825135,16.801212566828255,16.318362655054646,16.23185944945355,18.184128971994536
E255714,14.640176408579466,13.413450528869149,13.985595145150036,15.262577505038292,15.213316106215848,14.65126597061838,15.944217228571427,,,,,
E257415,20.85424321191373,21.224307110082304,21.990068582831324,,,,,,,,,
E257435,17.643346733515546,18.141894011695907,18.603062798155737,19.07855461714481,18.749895005829902,19.471472189513367,17.754093628590972,19.492576084357925,17.758849151776474,17.531303862378977,17.904628205270456,18.860872552387494
E260397,14.428944235655738,13.254390843627835,14.194294986680328,15.020415318030361,16.664385598867145,14.1385327237399,14.707327153846155,,,,,
E262779,17.373513446638945,17.757305595286887,17.941505397540983,13.620039991548044,18.44359724556011,18.867858830601094,17.800083545765027,18.909963869459833,18.07812725443989,18.027135154823206,18.24060860731374,18.907033723360655
E264682,16.511166934291584,16.937032045081967,17.452331929936307,18.000883776330074,18.032488965444287,18.16171036683064,16.884460601092897,18.320268337090162,16.743064758455755,17.166429696575342,17.4102288708134,18.43952449009563
E264882,16.32895090735799,,,,,,,,,,,
E269223,13.98162673101018,13.07390666244344,15.308511352237787,16.15185136885246,15.852668462248035,14.675993679425837,14.298806212951432,14.634184985992484,13.98670856142167,14.141400175789475,13.724455761270491,15.674842316477468
E271963,,,,,,,,,,16.691745819677873,16.594944922419685,17.640216345286888
E273483,,,,17.312816457991804,18.167171037226776,18.229545541325134,17.11267299795082,17.819919597677597,17.305086437307825,17.131943688333905,17.164188496068377,18.134189872267758
E275843,,,,,,,,,,,,17.75876490747087
E277329,17.02317354623582,17.070232527844208,17.028983425444597,18.094774123531643,18.657133161543715,18.637768895241354,17.628549442432522,18.5537940095792,,,,
E277529,9.703706860670195,11.566341969273743,9.881760333333332,,,,,,,,,
E278429,13.053953399931693,12.689733461065574,,,,,,,,,,
E278829,14.026184650956285,-639.5550448514344,14.879323327527322,16.001804909494535,15.677011097677596,14.88292262636612,14.543830097336064,14.843726256147542,14.24785156967213,14.25887075102459,13.847470763841422,15.660386806010928
E279629,12.84857067761807,,,,,,,,,,,
E282169,13.752826086956523,13.481218534199725,12.973463101434426,13.613756827185792,,,,,,,,
E282369,16.281312730831974,,,,,,,,,,,
E282711,,13.331480643296853,13.87908575751366,15.557760102459016,15.402441644467212,15.357553506160164,15.654233976768023,14.867826265641025,17.829770830543218,15.512186736878217,14.279535104452055,16.05156684221382
E282769,18.348489752767527,,,,,,,,,,,
E283242,12.013882598540146,,,,,,,,,,,
E283369,14.126759923704133,14.19110651622822,15.067949025956283,,,,,,,,,
E283370,13.189703466937354,13.525176853091901,14.920676137978143,,,,,,,,,
E283510,11.745088161209068,13.828615504155126,,,,,,,,,,
E284969,,16.495780047814208,16.510113365095627,17.398775264685792,16.416269833333335,,,,,,,
E285829,,,14.335182239316238,17.57227395313059,18.24367401845523,18.07771606696276,17.17881408367486,21.685559161733615,17.342414227800546,17.68562116536827,17.020317542905982,17.956206975401436
E286009,,19.83526395683954,20.134979286641613,21.627876267425968,,,,,,,,
E286269,,13.001163020431767,13.935689167349727,16.640331954918032,16.968827445507344,16.948346969262296,17.600923137978143,16.260144427937156,17.534675857240437,15.49864007723855,13.932415767624915,15.40220487226776
E288469,,,12.60989895424063,13.300472279030053,13.600422328776487,13.95159344816659,13.36937662329235,12.79699987465847,12.913249547131148,13.296281663592897,12.771592236305732,13.639220302699009
E289309,,,,,,,,,,,,18.336558219178084
E290310,,,,,,,,,,,,14.829673490481483
E290529,,,12.095674288990827,17.74021814076923,15.816942179303279,15.74536263956269,11.585456647058823,,,,,
E292249,,,,13.9090405659153,13.630856795765027,13.474319528005465,13.992933639344262,13.030192822745901,14.0408321772541,13.980898365128207,12.67351678339597,14.693577254923413
E292669,,,,14.138339350751366,13.710046534836065,12.97696387636612,13.13143044228142,13.174276016797712,12.835838862363389,12.923316358265028,12.350801295081967,14.300906217213115
E293649,,,,14.064930206314644,,,,,,,,
E293670,,,,15.59423195964691,16.787077454048514,16.086454462090163,15.735641331260794,16.105822985997268,15.535860511953553,15.420583093611205,15.053711998292348,17.02900441853255
E293810,,,,,,,,,,,,16.892892844916123
E294391,,,,15.577183974119338,15.831546377617576,15.123973056060608,,,,,,
E295549,,,,,14.154024363853775,13.627579667349728,,,,,,
E295729,,,,,,,11.770113198546115,12.279986607802874,10.457862943014074,10.347498590753425,11.2241944796442,14.133418484444443
E295891,,,,,14.645553553620218,13.826313661202185,,,,,,
E295892,,,,,14.517996515683345,13.53748031762295,,,12.477425216672408,12.44804899167534,13.449476908407384,15.61648634940171
E295893,,,,,14.091873898224044,13.366025042691257,,,,,,
E295949,,,,,14.576961223702186,13.26921012534153,13.271072488729509,13.58264899760929,13.126100165983607,12.753075931352459,12.170981926128592,15.025609827527322
E299830,,,,,,,,,,,,16.50889813012295
E300350,,,,,,15.814666229508196,16.283992070379227,15.518783207120848,16.78945357630038,16.45466659875905,14.97277754283756,17.042605137978143
E302130,,,,,,,,,,,,13.08058541595344
E303935,,,,,,,15.91906643613388,17.70878575409836,,,,
E304453,,,,,,,,14.783993143640728,13.149168946648427,13.192949117385352,13.857051317139925,15.897465126153845
E304570,,,,,,,17.37045364068376,17.897756102459017,17.50607851331967,17.668731610859727,17.309076246580027,18.169844258164318
E304684,,,,,,,14.674324641393444,15.108507388319671,,,,
E304685,,,,,,,15.290828392418032,15.732450296650718,,,,
E306063,,,,,,,13.293569341740227,14.114706069672131,,,,
E309527,,,,,,,,15.87823463114754,14.122114412568306,13.989195355191256,14.74064344262295,16.954666595969943
E311128,,,,,,,,,18.0370385758715,17.67704814998292,17.508136680451127,18.459526962064253
E312330,,,,,,,,12.480880459770116,,,,
E312331,,,,,,,,14.05434480600751,,13.790578668944312,13.49396370013661,14.090251889839207
E313510,,,,,,,,,11.898221347969264,16.11978529717631,16.988112458646615,17.63238951264525
E315110,,,,,,,,,,14.055117950017118,13.367951579685364,15.240136663888888
E316070,,,,,,,,,,17.881501898317758,17.601072557416266,
E316370,,,,,,,,,,,,18.538264293050325
E317850,,,,,,,,,,13.593092861171368,19.177834325915782,20.267783506320466
E320051,,,,,,,,,,,,15.919085164393396
E321711,,,,,,,,,,,13.40747447979798,16.816121835724044
E326011,,,,,,,,,,,,15.864498960724042
E326405,,,,,,,,,,,,16.300171462773225
E327924,,,,,,,,,,,,13.77517932113543
E328532,,,,,,,,,,,,15.53600862633833
M101004,16.81521885745775,16.958482092449355,16.682403945280438,17.955062594146685,18.656119901639343,18.871198826890183,,,,,,
M102038,16.28714923531421,16.147964468920765,16.16476363285519,17.12708621974965,17.90343523565785,18.025317592554646,16.959707970628415,17.554483582991804,17.227358625941136,17.02330934584356,16.793488193713703,
M104273,16.297257833101046,16.113073767076504,16.23583446340629,17.173780732923497,17.65995901571038,17.42840161851093,16.83439902764423,,,,,
M107004,13.10875765364851,12.436291147018505,13.915991995203838,14.791021075347222,14.575184162440028,13.850791539279587,14.07028054022595,13.849014852588276,13.819572180327869,13.697394301229508,13.093295202185793,14.978939697984284
M107028,15.994167771917809,14.608633528424658,15.648773555403556,17.386492109781123,17.002854567909683,,,,,,,
M109913,13.866570731816614,13.327884340892728,14.748747604102563,15.150462527870413,,,,,,,,
M109914,15.611691373031496,13.799273139344262,15.187818228825135,16.16163519159836,17.180226742870076,15.121781270833333,14.817685649590164,15.110239792891319,14.616041140710383,15.036864325374342,14.20654837329235,16.429458586065575
M111065,15.011974975751365,14.403391744357979,15.738973613597542,17.89127549572162,15.870980498962656,,,,,,,
M111068,10.79278542857143,15.430403271516395,16.553087055898224,18.10053232780083,17.021215136658697,,,,,,,
M111073,15.43275230327869,14.786850685792349,16.04905320730874,17.142556645833334,16.0640890102459,15.941952729508197,15.514306214822403,16.092671335382516,14.944551390368852,15.304951922488705,15.00488786543716,17.545057002394255
M114009,18.21876977975133,17.283702109123436,17.693736622435022,19.30091487439945,18.892604699862165,19.573794711587357,18.620757462431694,20.290621567202336,16.71648851908397,18.729529316429314,19.546341300159874,19.528454114760745
M114018,16.994346944525017,17.805726895610093,17.90824211509563,18.815628042691255,18.187429245218578,19.936290845521775,,,,,,
