datetime,0310162,0310174,0310177,0310179,0450307,0550502,0605008,E206270,E206271,E207417,E207418,E207723,E209177,E209178,E220891,E223756,E227431,E229797,E231866,E232244,E232245,E232246,E238212,E240337,E242892,E249492,E283549,E285829,E286369,E289309,E293810,E299830,E300350,E302130,E304570,E308566,E316370
2022-04-13 22:00:00,17.80293,19.06472,23.50436,20.26444,32.52444,,30.10008,32.72602,23.03217,13.30556,23.06822,7.546164,23.91114,22.32413,7.521441,35.52349,22.64272,11.32592,29.61583,27.42278,27.98125,16.78028,25.16234,,,33.19722,23.87244,38.66278,31.55944,22.81408,32.09778,11.49111,33.31186,22.50783,23.05167,14.86,12.72987
2022-04-13 23:00:00,11.28689,21.15528,24.83495,22.63581,32.10389,34.92574,20.86034,34.82494,19.26462,7.806575,25.27657,11.88593,24.36805,18.81554,2.716514,28.49301,21.23068,12.91677,28.84764,28.57889,26.74211,12.80952,24.80257,24.29972,,,16.84194,35.61111,27.79389,22.08832,35.96222,6.211389,31.92853,22.41162,22.47944,3.79,14.63295
2022-04-14 00:00:00,11.74053,22.27111,26.37895,22.37439,,30.58052,14.71588,37.79644,19.48042,4.603744,21.52033,16.32965,25.8893,11.51855,6.949131,25.93213,22.63954,12.95304,25.96653,26.67056,24.33032,6.408925,24.93147,25.70347,,27.06,8.727934,31.46417,26.37528,26.44569,39.16555,22.77333,31.04972,33.46984,20.22472,1.65,14.38583
2022-04-14 01:00:00,10.41342,21.73116,26.8843,22.87534,30.71528,27.57749,7.743925,38.89704,20.13766,2.772743,23.01238,23.3168,29.23986,8.605345,14.81418,25.98582,22.4107,14.28092,27.39125,20.27391,13.78721,14.28732,19.59304,19.05278,,24.925,10.71646,28.99278,23.705,33.30928,39.10583,25.43667,29.06695,33.0879,18.19722,,11.63736
2022-04-14 02:00:00,6.664835,18.22428,30.20992,23.57142,27.81944,29.07078,9.013322,38.99858,15.77522,0.2435065,25.33158,13.81932,31.13731,9.294438,25.28041,25.84627,22.01682,15.29539,28.98569,2.488889,9.80868,8.953124,18.22298,19.44389,,26.55972,9.972966,34.48889,22.56222,29.50413,38.41232,27.45306,26.46102,33.79662,,4.49,0.9577047
2022-04-14 03:00:00,8.153316,16.85417,34.67304,21.83831,24.43139,28.99418,0.941564,38.82288,20.0524,0.2953539,31.06137,20.9808,31.25919,10.40199,19.6261,25.9315,23.38261,16.86132,26.81472,1.174444,8.195003,1.480208,19.10094,28.03347,,19.86722,13.58249,27.07611,22.04922,34.68498,39.26543,16.28306,26.6726,34.44245,16.60583,,0.5587617
2022-04-14 04:00:00,4.169344,15.12138,34.13184,20.57775,24.53194,27.92978,1.319931,37.29092,24.26058,0.1481774,31.82781,17.46768,31.79762,11.20666,23.47141,26.6492,27.17524,17.31132,28.29528,0.957971,6.464902,0.671167,21.21089,31.35833,,16.36,13.34027,17.20417,20.63778,37.38989,39.71449,18.51444,32.01073,34.77214,20.63139,,0.5032016
2022-04-14 05:00:00,2.516402,10.10906,23.32338,15.60396,26.02555,29.43696,0.924,38.77327,14.09273,0.1093308,30.07776,4.817696,30.85018,2.359544,22.90692,25.91963,34.65183,,30.99833,0.5607408,4.557172,1.050166,20.17195,29.2218,,9.160554,12.65845,12.32722,16.97972,21.05609,38.18442,,33.06723,34.37072,21.68933,2.87,0.5183291
2022-04-14 06:00:00,2.197389,14.70028,24.53398,3.187219,27.66806,29.98122,2.591743,36.41536,9.648149,0.3352425,27.03622,5.683393,20.47789,1.788704,22.2398,26.00302,34.27641,16.83128,28.82055,0.7638889,2.192656,1.392987,19.22932,27.77833,,3.418888,14.52098,7.8775,16.32361,34.11271,37.43667,19.24861,31.8291,34.60471,19.30278,2.26,0.6953537
2022-04-14 07:00:00,4.612647,5.113611,18.40967,2.565391,29.48417,31.00235,11.53223,37.18824,9.384906,0.9235922,11.46166,2.880669,14.48131,3.269177,21.88013,24.06224,28.87068,16.09518,17.17361,1.555,5.155933,4.324785,15.74027,28.80305,,10.03444,12.69278,7.344721,26.0275,34.26413,35.80611,25.62166,32.11949,33.84849,24.61028,2.31,1.166813
2022-04-14 08:00:00,7.155012,9.801389,17.33561,8.101472,32.40055,31.98384,22.28849,38.74315,8.937786,,6.102344,11.72866,15.28788,18.57463,23.87346,27.76698,35.80742,16.32922,,2.695,11.13561,10.32189,33.3162,28.19792,,26.24833,22.49249,16.52833,35.20778,35.29184,35.75667,29.99333,31.97034,32.97232,32.70833,3.03,9.057778
2022-04-14 09:00:00,19.82694,15.72722,27.28337,18.6101,34.40111,32.51537,29.00204,24.46504,23.71282,,15.01804,21.614,19.66325,35.24929,34.05635,33.12075,39.363,16.65514,27.85847,8.135555,11.39876,13.37848,37.47183,34.79875,,34.53444,30.45104,31.86194,40.97589,35.95754,36.95917,33.63972,33.27712,34.358,35.72389,11.01,15.87
2022-04-14 10:00:00,28.79145,,22.84494,21.53577,35.27319,33.30768,32.6193,21.68202,26.16636,,20.21468,21.65339,25.84975,30.1903,38.90521,36.7942,,17.53459,29.22875,26.44333,17.97644,25.39196,39.91649,37.44083,,37.22083,29.30063,39.83833,41.78639,37.85018,,36.19361,34.65395,38.14925,39.13111,20.99,19.24792
2022-04-14 11:00:00,31.90869,22.21194,29.3913,21.45739,,35.15573,37.83113,27.89454,32.78822,,30.73213,27.34258,26.01592,37.75713,42.11666,40.79769,42.39996,18.726,30.99597,35.09667,32.12522,35.04675,41.77023,36.94625,28.53341,38.98639,30.55729,42.00139,43.55972,39.72978,,38.8825,35.92316,40.46278,42.64166,25.56,26.1676
2022-04-14 12:00:00,37.13708,27.685,36.49884,29.88051,,37.23378,41.89138,31.81416,39.2682,34.51757,33.10912,33.65008,32.73969,42.43406,42.86489,42.33532,43.35022,21.59413,34.78722,37.48444,40.27111,36.72435,44.71735,38.83125,32.17297,40.37194,35.93927,42.96778,44.62444,42.32817,,39.07139,36.61949,41.63362,41.27833,26.56,28.47719
2022-04-14 13:00:00,39.82748,24.82694,39.58993,29.57678,,39.18865,41.46846,38.28191,42.9637,34.39784,37.8672,34.71922,33.74065,43.14876,43.95911,42.80299,43.78918,24.14808,35.89819,41.93222,43.08461,35.9458,45.00604,40.35028,,40.91056,38.11862,43.26056,,43.1092,42.38111,40.85167,36.81271,42.3144,42.60944,36.24,29.58979
2022-04-14 14:00:00,40.07725,29.72389,37.04704,27.16878,,40.06598,41.50888,35.61413,38.74503,,36.51828,37.627,35.9341,44.01958,43.45153,43.29266,44.10069,26.01517,35.14472,43.64667,42.17209,37.91978,45.71563,41.70819,37.73927,41.54306,39.03775,43.50056,46.01111,44.08621,42.80944,42.42666,,43.18451,42.66411,37.26,32.21851
2022-04-14 15:00:00,43.16956,32.68639,39.17823,29.977,40.60833,40.91753,40.60846,38.70518,40.39299,,39.45454,37.03394,38.76931,44.14077,43.42042,43.37313,43.40361,26.07671,34.80458,43.84056,42.88044,42.73605,44.02779,42.79042,37.28687,40.70861,41.12643,45.75777,46.76194,41.79549,42.72278,43.23833,39.16243,43.06644,41.72633,39.7,36.63008
2022-04-14 16:00:00,43.04352,34.32667,41.48229,28.07182,41.42305,41.23254,42.27825,39.31261,43.32656,41.95157,41.13118,39.82233,40.48793,44.20059,44.20494,43.28193,43.5687,25.01279,37.975,42.03833,44.44828,43.53575,36.52497,43.34292,39.77976,39.78917,42.99256,45.87028,46.89166,36.59822,43.06611,43.72167,40.03333,44.1505,38.97889,33.77,37.48315
2022-04-14 17:00:00,43.31047,34.3625,41.49391,29.23631,41.74972,41.80015,39.92955,41.57804,41.21507,41.85279,43.12246,41.08753,40.54747,38.82885,39.39479,42.49614,43.30824,24.46838,37.95806,42.09444,43.20292,43.15276,38.13741,43.1443,39.22911,41.35361,45.35659,45.28389,46.91806,37.18364,43.33778,43.195,40.76525,37.71178,40.21917,28.96,38.75403
2022-04-14 18:00:00,43.33464,32.51805,39.74587,28.15464,41.24111,41.30703,36.91875,41.93287,40.82148,40.55859,43.19201,42.53497,40.03825,40.52381,37.58126,38.40327,43.55645,21.42578,39.2575,42.91056,43.19353,40.39609,37.94139,41.57306,40.10094,39.72111,44.20046,,46.27722,37.52482,41.575,42.88611,40.8983,35.18972,39.08028,29.41,36.45
2022-04-14 19:00:00,43.75117,33.72278,39.65043,35.69415,40.39056,41.31405,,42.62214,40.18629,37.23566,40.39648,36.58911,38.16208,39.87508,35.03051,27.72918,40.81482,18.18226,36.24529,39.80444,38.05095,35.86177,36.25328,40.15694,38.29519,36.9775,41.25423,41.49333,41.47167,37.08784,37.29639,41.06472,40.58954,36.78732,35.94389,28.58,32.80315
2022-04-14 20:00:00,43.07516,33.25222,46.43904,41.92966,39.45583,36.02143,29.91703,44.82898,37.25536,34.55169,45.36785,34.59953,39.03328,38.50335,33.70014,15.24637,31.9027,16.46049,35.67556,35.19722,35.9607,39.9212,32.05021,28.25944,38.56802,32.96778,35.27217,39.85056,32.26111,33.69962,35.86694,33.16056,39.08954,27.85032,26.24,30.63,36.1932
2022-04-14 21:00:00,38.02481,37.63139,42.56728,36.44577,38.63417,28.66871,29.69818,45.16649,33.804,37.45297,43.00576,38.40564,34.51956,34.89509,29.25184,13.11122,22.05498,16.48407,33.28056,32.31722,32.4809,42.98883,29.98818,,33.70189,40.12749,41.89623,39.49972,24.05806,31.89603,30.33917,28.70417,31.58813,27.22386,18.69611,28.92,38.31032
2022-04-14 22:00:00,30.19742,29.2325,34.28348,27.15772,37.01528,31.66578,26.57733,43.05083,34.44658,32.18586,35.63324,28.34069,31.26897,29.76597,28.2119,11.7675,18.44696,15.77149,29.96708,26.19778,32.1792,41.64277,27.37159,36.68472,27.47764,41.58306,41.61531,37.19278,29.49028,30.2838,23.03806,26.36944,26.60085,29.33168,21.13305,22.19,20.50076
2022-04-14 23:00:00,24.78339,20.77444,24.83613,26.73529,35.82778,,22.91764,36.33595,29.56793,24.53193,28.14326,27.19514,30.98793,26.62388,27.58495,18.29641,16.69696,16.17263,30.60903,30.10222,29.35897,31.46513,26.22927,30.83917,22.47363,33.50417,38.33173,26.47667,31.02528,26.57889,12.15583,29.47417,24.26525,23.27895,19.91528,22.74,20.62128
2022-04-15 00:00:00,25.0252,18.21556,21.54743,20.37344,35.13611,,22.3751,35.13996,32.4086,11.20032,26.03949,20.97667,25.68987,23.89702,24.18885,22.23969,18.18746,,,25.83945,26.67478,20.41606,18.68898,25.09389,21.84227,,39.47944,,33.494,19.62345,5.556944,,22.6226,20.34811,17.08417,24.6,16.8132
2022-04-15 01:00:00,23.28794,16.16123,21.29823,18.72565,,16.68758,14.62686,35.49141,30.80697,5.781216,27.06025,17.97775,28.12321,22.67387,14.37327,13.49649,,,,23.50217,23.23152,19.0889,14.41798,18.16083,19.40134,24.22806,38.59236,,33.60749,21.45701,5.4,,25.95036,21.26613,15.74194,,11.76834
2022-04-15 02:00:00,24.84058,11.96304,23.61178,17.7638,35.54583,14.51549,18.01297,34.23954,29.47235,11.1711,24.07188,22.02496,30.99147,12.32805,7.364288,8.58803,,,9.953055,19.05852,21.45779,21.70627,14.6593,11.35583,21.2313,22.28722,32.51873,,,18.29507,1.167391,,,18.83086,16.89972,16.96,7.98177
2022-04-15 03:00:00,22.00594,9.729722,26.05099,19.28137,35.84583,8.306703,22.36885,33.17685,28.1879,10.29701,27.37082,18.55757,30.03698,7.220888,10.54029,7.443437,,,10.71361,18.70222,23.23492,22.36089,12.39548,8.461387,20.37696,21.84,32.16536,,,9.897912,1.08913,,,17.99842,,,12.55634
2022-04-15 04:00:00,18.09239,11.62717,24.7626,20.21138,37.03083,4.571993,21.61153,34.28651,25.20219,11.12545,27.01041,17.42362,27.52913,7.12393,2.265749,7.634843,,,7.640139,16.05725,21.57014,25.44215,14.91308,7.987082,20.12178,20.16444,29.6463,,,16.18726,1.255072,24.66833,,15.70963,,,13.18812
2022-04-15 05:00:00,3.015029,11.13768,21.9091,15.83821,34.65889,,14.05896,34.54522,30.8696,15.14238,23.83907,20.32822,24.03587,2.988892,1.322499,6.243554,,,,13.72222,20.93221,24.26673,4.635213,7.894861,20.77832,17.44417,28.63905,,,8.783919,4.037319,26.89111,,9.220641,,9.46,15.76571
2022-04-15 06:00:00,10.797,8.550834,16.74831,14.85976,33.58,,16.4935,33.37107,29.14134,14.66771,23.33205,22.92194,23.86066,6.627382,1.690641,8.553208,,,0.832777,17.155,18.869,23.39215,2.927145,6.338748,19.40314,11.30111,28.9586,,,7.797133,1.518333,,30.90678,5.657934,,11.99,9.155867
2022-04-15 07:00:00,15.64556,8.524722,21.76953,14.38936,32.73611,,20.32314,32.5461,25.53703,22.59005,26.6668,25.72489,23.67536,13.90026,7.046019,9.987991,23.99544,,,22.76889,16.49706,21.7299,11.44723,8.605278,16.66035,15.66222,31.36469,,,8.392221,6.091667,,32.22062,7.842536,,18.39,17.84426
2022-04-15 08:00:00,25.82956,15.56028,26.60406,25.57142,35.40972,21.27111,25.66914,29.39498,24.80346,23.90579,27.56601,27.67945,27.80111,21.26339,20.9765,20.07108,31.59722,11.38098,9.008472,26.46333,11.71705,23.94721,19.14868,15.95028,17.97001,21.59833,32.28183,20.07083,33.95472,14.74099,15.88556,30.54889,32.97486,16.95231,26.63472,20.2,24.13356
2022-04-15 09:00:00,33.74898,20.54278,31.79664,28.81972,34.73639,28.76586,31.68774,27.34404,25.75828,24.30641,28.2701,29.53553,28.85805,26.91392,25.59027,26.79479,37.46526,12.33932,15.93097,28.99333,20.45639,26.55963,20.70745,23.41194,22.00919,31.37861,32.78231,32.33778,40.49306,25.62657,23.1725,33.34167,34.61441,26.78985,38.27806,24.46,22.30317
2022-04-15 10:00:00,34.71958,23.53361,32.64362,31.06631,36.14944,37.08203,37.59461,32.29735,33.71018,30.46202,29.46663,31.92617,27.862,32.07796,31.87509,34.06718,40.59333,14.39485,26.08694,31.71333,30.36858,28.53608,28.74485,28.17833,31.78725,35.51445,32.25925,39.52361,42.97806,32.51043,27.25528,36.15472,39.15254,31.93724,40.67,30.94,18.60183
2022-04-15 11:00:00,34.24122,22.50805,31.95297,24.52687,37.06889,40.51557,40.64704,32.38059,33.91827,31.01058,34.20365,35.96772,26.15353,36.15407,37.00012,37.20909,,19.07275,27.60472,36.17722,36.459,34.24812,34.36769,27.20736,33.94528,40.48083,35.01215,37.95278,45.07667,33.77262,36.77167,39.51056,41.88644,38.13644,41.10205,31.19,27.3329
2022-04-15 12:00:00,33.50359,34.13083,33.35946,25.63604,39.0975,42.52287,41.19396,34.9151,34.30369,35.32825,36.11434,34.89064,29.58344,37.65268,39.48895,36.63563,42.75189,20.81279,31.82486,34.61555,36.00714,40.72455,41.32628,30.46278,32.68604,41.02278,38.04992,34.71749,45.86528,40.27118,38.22055,39.595,43.50254,38.6436,41.21083,31.15,32.81627
2022-04-15 13:00:00,32.81001,32.22694,33.88609,29.39139,41.435,42.42366,42.33172,32.29357,37.11196,34.98439,37.7076,34.89317,34.5555,36.11897,42.62702,40.04885,44.28841,19.57191,34.95347,32.71111,34.27322,37.88776,43.8384,34.27319,33.07518,40.3825,40.32758,38.39278,46.73,41.62171,40.57695,39.67778,44.44746,37.96124,39.64694,33.49,31.63467
2022-04-15 14:00:00,36.87747,31.35139,38.60331,29.57253,41.44305,42.62346,43.75076,36.29354,40.10656,36.70263,37.40044,41.52064,37.34008,37.83096,43.91942,42.77765,43.89293,19.32956,41.96514,38.60833,39.09172,38.91992,44.25913,42.68694,34.99678,40.97194,40.18401,44.13528,,42.89318,41.74778,39.53444,44.97712,35.36916,36.83583,36.8,34.11496
2022-04-15 15:00:00,40.84024,35.36417,41.93832,35.03992,42.16555,43.1277,41.13951,40.58092,41.33721,39.56518,42.64449,40.3117,36.36124,41.5336,41.64558,43.07102,43.90953,20.74342,44.40958,40.7,41.58967,39.22009,41.40518,41.81194,38.4975,41.7925,41.62383,44.06277,41.88945,40.14818,43.32306,40.05972,,38.74972,37.7575,26.2,37.859
2022-04-15 16:00:00,42.27037,35.58667,41.75704,33.03343,42.11194,43.59898,45.00381,42.19234,44.61707,41.2309,44.52909,38.49014,40.87202,43.38461,41.06249,42.51755,44.08117,19.65769,41.39625,44.20555,44.96686,43.35197,45.12267,43.41722,39.11464,40.10972,42.75822,44.24778,40.73833,42.36523,40.92833,42.47667,45.9387,41.81841,40.04833,26.83,40.63644
2022-04-15 17:00:00,42.50922,37.79278,42.29622,31.4575,39.72557,43.59043,44.45698,41.08731,43.6669,40.45485,44.04313,41.30525,41.3507,44.23463,40.61061,41.19122,43.73606,20.72634,41.20583,43.84278,44.6323,44.15299,46.02506,41.65805,38.62281,42.23195,43.30241,,40.39305,43.7533,42.0325,42.63945,45.99944,44.02311,42.09722,28.74,41.3589
2022-04-15 18:00:00,42.69164,36.0075,42.44007,32.04247,35.59167,42.33251,40.98993,43.06604,42.13718,39.46042,43.4147,43.43525,39.2201,44.61864,40.23609,40.52356,43.46991,20.56667,40.70403,40.10167,42.18661,43.37901,46.75417,39.38847,38.85326,40.62749,42.46526,46.79417,40.1,42.57344,41.36861,40.66444,45.23757,40.98002,43.69639,28.37,41.32385
2022-04-15 19:00:00,40.31014,32.32111,39.95963,26.72342,34.6525,41.48114,35.65903,41.91942,40.09835,37.20858,41.27821,39.94178,36.71956,42.26684,41.11172,39.05941,39.76939,19.31384,38.26805,35.47055,40.76789,39.46814,38.95825,38.78305,37.10291,38.48639,40.14545,45.19944,38.62889,35.48405,40.66472,39.06528,43.44661,42.06675,39.25528,28.38,37.49979
2022-04-15 20:00:00,29.61789,30.11361,30.66464,30.45988,32.39971,31.17125,,39.10696,38.35704,31.29558,33.48481,27.01919,31.25465,35.68985,25.4611,26.71294,31.59676,15.5329,34.1,31.875,37.57953,34.14444,31.6335,,29.50434,37.63833,36.7527,39.34249,35.00972,30.5091,31.6075,36.57972,40.71328,36.09125,31.32083,25.93,29.02742
2022-04-15 21:00:00,21.60557,17.99861,28.25995,25.69778,20.88194,24.02692,28.27425,40.48615,33.69851,12.54272,26.21885,21.28303,19.81936,24.65045,17.49719,22.52872,23.75004,12.45085,31.84889,26.41722,27.66331,27.72127,26.86761,26.04708,26.20984,33.03056,35.76315,31.74666,30.39,26.28246,9.51,35.18361,38.79039,24.57615,27.98056,17.48,11.7763
2022-04-15 22:00:00,17.77737,6.356389,24.64846,22.38942,23.05361,22.8175,33.53115,39.11503,25.27916,1.615224,17.69337,18.12343,27.07201,22.09073,9.474581,22.74488,22.65026,12.70608,30.63319,20.41556,26.92567,16.25568,17.33554,17.36972,29.05484,28.89305,35.20171,24.23389,27.42,17.52382,18.89917,33.03111,36.58164,24.84929,26.0,11.18,11.68357
2022-04-15 23:00:00,15.84199,20.45833,30.70362,26.34408,17.56389,19.8327,29.85764,39.51342,23.301,1.985372,22.97017,13.49001,31.29232,13.40262,5.393321,18.69023,23.50217,12.49455,28.51639,21.155,28.17295,24.76508,17.52216,16.53208,22.59187,26.91528,30.37185,19.45722,31.56878,20.60633,13.32972,26.77611,28.10169,21.536,22.84222,10.41,10.14633
2022-04-16 00:00:00,16.34077,26.525,31.38421,26.91293,18.43833,,13.62715,39.10855,21.56258,0.8546203,31.05843,17.801,31.65517,16.32125,5.176647,19.1177,19.87022,12.96966,24.60347,26.52111,26.81083,25.2984,19.60513,12.80472,17.86268,30.25556,17.86337,12.34583,30.77555,20.89286,12.9625,23.83583,23.59407,21.49095,22.51222,10.48,7.893122
2022-04-16 01:00:00,17.43102,22.76739,32.3457,25.23547,20.86555,13.25144,18.2516,40.37727,21.65882,0.3828564,31.36096,23.86894,32.74744,8.061914,4.687137,21.25293,18.40798,14.21282,30.86778,27.48261,27.25742,14.95338,16.46863,18.22222,18.56198,,13.66508,9.151109,27.38294,18.79942,33.35944,24.59472,20.97627,29.26091,21.70917,,6.243893
2022-04-16 02:00:00,12.39629,17.2163,32.1231,25.52714,,11.44174,8.561291,40.06347,19.26244,0.6217982,29.76015,18.42308,32.39711,1.923172,7.988337,19.5645,17.90339,15.80491,30.21083,20.1963,29.12913,5.490747,8.902168,21.30069,9.383186,24.51194,15.74452,7.747776,26.88556,20.31004,31.7366,24.67,18.05141,33.13363,24.27611,4.46,0.6654899
2022-04-16 03:00:00,10.53216,7.816945,27.35128,23.88279,15.61694,13.05661,3.172462,39.39418,24.44819,0.5854995,25.38643,14.46504,27.51458,12.49298,20.72527,20.06216,17.82437,,30.26931,9.835,21.90928,4.615014,16.20079,22.16583,13.002,19.58472,13.86569,9.509165,22.31333,22.8713,34.22783,28.50111,14.82627,31.50887,20.80222,,0.5332507
2022-04-16 04:00:00,7.541602,3.477899,27.71705,15.75536,9.14611,12.69634,1.901882,40.81137,26.38002,0.3710945,25.57991,22.92681,20.74503,6.914904,21.9168,20.99281,16.40031,17.54633,29.04083,7.249275,17.95044,2.677709,15.04673,23.09667,11.31509,14.17861,19.62047,8.091111,13.90722,24.01128,34.38478,28.44472,12.18023,30.93669,,,0.4804897
2022-04-16 05:00:00,6.144026,17.10145,25.83228,13.42236,7.968332,10.36419,1.455322,40.6903,17.88942,0.6660036,26.38087,29.35377,26.99771,11.52176,20.23797,19.29837,19.29067,17.13312,29.49472,2.568148,7.446891,1.173505,19.66781,27.98306,8.317672,15.59556,26.42265,6.096943,14.94194,25.29945,34.67609,25.41722,7.916666,31.6177,15.59616,3.16,0.5451393
2022-04-16 06:00:00,8.824555,10.90944,25.71926,11.73402,6.686666,7.232601,4.229605,40.31771,12.13819,0.881413,29.89292,5.974508,26.47239,6.837965,19.84652,20.77017,19.38298,16.45823,,0.9316667,8.946606,1.902929,16.14749,30.51542,9.481432,9.69722,23.11728,5.709166,14.935,23.24006,34.55695,28.75917,5.666666,31.49206,15.97167,2.33,0.5984865
2022-04-16 07:00:00,10.83379,4.561666,28.97891,17.8119,9.478333,12.30359,15.05865,39.49963,11.80164,5.275833,23.39591,4.24035,27.9802,6.860987,23.68909,21.19889,22.5823,17.75662,30.98014,2.466111,9.161941,17.73847,19.69699,33.38,13.54643,16.94361,22.01805,8.996109,25.15556,25.52801,36.69667,,6.552542,32.1487,17.41833,3.17,1.560057
2022-04-16 08:00:00,9.896022,4.273551,17.88455,18.76692,15.92139,23.27211,25.13655,38.60343,17.96304,20.84352,8.204591,11.99267,20.57518,17.12734,25.00196,28.50361,33.17883,17.97966,32.29542,5.88,17.94554,22.78424,26.9394,34.74972,19.94366,31.28333,20.76208,25.89806,34.83666,31.2647,35.44,29.77167,13.6709,32.38863,24.92722,5.04,8.883448
2022-04-16 09:00:00,24.87507,16.6471,23.23915,24.93567,21.13916,27.88912,31.00847,34.09906,19.9351,21.84737,25.59391,22.70544,19.06522,22.21835,30.32358,31.85853,40.47839,17.99161,34.04889,15.43611,27.35302,30.43355,31.41772,36.62819,24.44369,35.91611,34.1969,37.83221,37.32028,33.98175,37.75167,32.20028,24.97429,33.24696,34.59056,14.06,26.23969
2022-04-16 10:00:00,29.79112,23.16806,29.35619,22.79353,26.63583,34.3612,34.761,28.77375,32.4761,33.32004,23.4072,30.13917,25.30292,28.14928,35.03066,35.27392,41.47059,18.85556,36.5457,27.79,26.39304,36.74045,36.18449,38.64444,25.5301,38.48472,37.07251,43.28806,38.29194,33.43768,38.38028,36.30833,31.9613,33.19715,38.71389,22.96,25.40304
2022-04-16 11:00:00,31.50764,32.30833,29.21448,27.86141,37.24778,39.44202,40.69645,34.04648,36.22952,34.11051,29.53529,24.06556,30.58281,34.27346,33.92312,39.79708,42.08633,19.81923,38.77097,36.04055,34.93414,38.12455,40.50328,39.50375,28.61284,40.90778,37.06288,43.84167,35.91605,37.72083,39.90528,37.41444,35.77995,36.72114,41.92083,18.21,34.07531
2022-04-16 12:00:00,33.17228,33.53972,34.98409,34.40375,39.65528,42.98597,42.47786,34.56874,37.67296,35.22191,36.74809,33.73931,35.99695,40.31125,37.84763,43.55274,,20.63846,38.50861,35.24055,39.36449,38.50274,43.90322,36.78944,32.5394,41.72194,38.66565,44.97445,38.43694,39.93314,40.33111,36.58944,40.17345,42.41166,41.44695,31.13,36.33887
2022-04-16 13:00:00,40.01842,33.08,39.12838,30.06882,39.62166,43.1584,43.44003,38.58255,40.53862,36.30326,40.89539,35.70594,37.61845,42.02065,44.05608,44.14459,45.93402,20.98718,34.22722,38.28222,43.07144,39.64966,49.28679,42.11764,34.73969,42.895,40.15192,47.51528,39.99639,45.78977,41.87972,37.19333,43.47938,44.64435,37.69389,36.28,35.64017
2022-04-16 14:00:00,41.329,34.67111,38.34414,34.59698,40.17083,43.82272,45.51825,37.51968,40.71188,37.84108,43.62629,37.10953,37.42827,44.02932,47.29111,44.63745,46.49848,22.09727,41.72292,40.74333,46.28477,40.52272,48.82349,46.21014,38.37606,44.04445,41.73012,47.82028,40.46528,45.5312,44.19333,39.0775,44.63672,45.54731,37.89405,29.77,35.44997
2022-04-16 15:00:00,44.53911,36.44139,43.24281,35.27574,41.20667,44.38405,45.07119,43.07059,45.91911,41.30791,44.5647,40.30519,39.00692,43.39283,47.49874,44.40509,46.18694,23.09455,44.24528,41.90333,44.7813,43.78873,47.45033,43.11208,42.63729,45.05166,42.24041,48.76778,,44.78094,48.245,38.80972,45.79604,45.41167,39.17861,28.62,40.17425
2022-04-16 16:00:00,47.05671,37.89972,44.98797,38.42796,40.99277,44.58181,42.97919,45.10292,45.20485,43.81901,46.01828,43.42364,41.02179,46.81116,46.24513,44.37345,46.41204,23.6251,43.11972,45.33111,46.93103,47.00694,51.30975,42.47972,41.6411,45.13389,44.70417,,42.54778,46.7211,48.37361,39.94389,,44.36974,39.39778,27.89,42.77403
2022-04-16 17:00:00,45.17361,40.19361,45.81166,38.93271,40.82667,45.80632,46.58828,45.58624,45.1946,44.11091,47.19008,46.51069,41.65931,46.25174,46.64546,44.97569,45.91893,23.28847,41.33333,47.97889,46.80565,45.02796,47.75826,43.81083,44.25465,44.46833,41.97817,46.5975,44.92111,44.91152,46.46611,41.68139,45.12825,44.93037,41.29833,28.15,44.17765
2022-04-16 18:00:00,44.61336,38.39111,45.31502,39.23746,41.13361,45.94159,43.93167,44.37671,45.93646,42.19362,46.21061,46.95939,42.32309,45.01435,44.94355,44.92755,45.85328,22.81255,42.49319,45.895,45.44831,42.34076,46.96132,45.03708,43.29798,43.25306,43.29544,47.45444,46.91961,45.50127,46.98695,42.44778,45.24181,43.83679,40.86611,28.91,44.2542
2022-04-16 19:00:00,43.92825,39.03167,44.65231,36.13775,40.33111,44.7641,39.15042,44.7657,43.15458,40.16625,43.3944,44.4938,40.2535,44.72007,42.90579,46.32199,43.13322,21.70235,41.4813,39.64833,40.93883,40.63038,44.03828,,39.11134,41.54417,41.97024,46.65917,39.94766,41.04134,40.7525,41.52417,44.59011,40.6263,41.71639,29.5,39.72697
2022-04-16 20:00:00,39.45872,37.75861,42.4186,34.30796,37.66917,44.7543,36.30203,41.85854,36.88626,34.0874,39.71917,39.30353,39.32798,38.87501,40.72352,43.6827,38.3643,20.04573,39.23986,27.65722,37.87439,36.94346,39.35299,40.0493,27.99177,33.71123,42.2587,46.00472,28.03361,39.24615,32.91555,38.425,41.3822,37.62314,40.20944,27.85,33.09886
2022-04-16 21:00:00,31.42951,32.10472,38.3173,25.4971,34.54722,36.3429,,40.74729,36.02962,31.08232,35.07013,34.17247,30.24477,35.47271,35.60566,38.30719,31.99039,16.91572,38.69431,24.74444,32.41637,37.95081,38.43479,41.34513,20.17434,27.68611,43.11315,45.26583,21.51139,38.05016,26.33055,36.10194,39.47458,37.18058,39.68028,23.62,26.10961
