datetime,0310162,0310177,0310179,0450307,0550502,0605008,E206271,E207417,E207418,E207723,E209177,E209178,E216670,E220217,E220891,E222520,E222778,E223615,E223616,E223756,E225267,E227431,E229797,E231866,E232244,E232246,E234670,E238212,E240337,E249492,E263701,E269223,E271963,E273483,E275843,E282711,E283549,E285829,E286369,E289309,E292149,E293810,E304570,M107004
2022-03-28 03:00:00,20.31314,5.945611,3.99845,9.774639,0.210373,4.021471,8.105695,3.314139,3.255805,3.661683,3.774028,3.086417,0.0,6.0,6.6725,4.047618,4.330124,6.0,2.0,4.424167,5.566971,0.0,2.0,8.0,7.086292,0.8681667,4.0,4.179611,9.0,10.33183,8.542486,9.0,1.211732,11.99583,1.384306,2.0,0.1016627,5.0,8.717276,7.923444,9.737074,8.093308,0.481036,43.99161
2022-03-28 04:00:00,12.44342,6.7415,5.092839,14.38846,1.459416,4.165137,7.2225,2.327583,3.769167,1.612445,3.296278,3.760583,1.0,6.0,7.567472,2.338217,3.499537,8.0,0.0,4.411889,4.972249,0.0,4.0,8.0,6.794264,0.5409722,5.0,5.834045,9.0,11.01091,9.568069,13.0,0.767879,7.006945,1.737333,3.0,0.0,3.0,8.44654,7.837361,13.98255,8.036077,0.467604,46.474
2022-03-28 05:00:00,5.946611,3.337139,3.225875,9.550374,5.081902,5.119568,7.182222,2.039944,4.854278,1.012084,2.868695,3.997917,1.0,4.0,7.375111,1.361415,2.72648,5.0,0.0,8.083722,6.738915,0.0,6.0,9.0,6.265333,0.62025,7.0,6.156639,7.0,11.68637,6.264986,9.0,0.41152,4.004167,1.203333,2.0,0.0,3.0,6.18286,6.864222,35.19478,9.339331,1.893911,32.2142
2022-03-28 06:00:00,3.625333,1.280833,4.736269,4.508596,4.272915,7.900791,4.765444,2.102472,2.734806,1.352123,3.028056,4.313917,3.0,2.0,6.705056,3.070817,2.266467,2.0,1.0,7.650528,10.23841,0.0,5.0,8.0,5.800375,1.439194,8.0,6.738,7.0,11.80994,4.957582,14.0,0.517831,3.001389,1.645583,4.0,0.0,1.0,6.956915,7.895167,10.42757,9.40747,0.948396,40.9878
2022-03-28 07:00:00,2.565305,0.6106945,4.422917,3.97211,5.600207,9.518791,5.034472,2.123639,1.090722,1.691717,2.111333,5.078611,4.0,2.0,6.020361,2.826617,1.67385,4.0,3.0,15.45025,13.73419,0.0,4.0,4.0,7.806417,0.8886945,4.0,5.679861,8.0,9.118331,2.801985,17.0,1.792404,2.001389,1.303972,5.0,0.0,6.0,8.83493,5.360556,12.53456,9.751859,1.134021,70.26381
2022-03-28 08:00:00,1.745489,0.7868927,4.310364,6.592885,7.828705,9.691707,2.712585,2.30425,0.6424444,1.921972,1.872528,2.209611,2.0,0.0,5.784942,0.873015,1.248052,3.0,2.0,8.40165,5.639174,1.0,6.0,4.0,5.071819,0.7805952,3.0,3.056944,7.0,7.665332,4.616125,23.0,2.021439,1.001389,2.785222,4.0,0.0,6.0,10.30903,4.131528,14.0066,8.295758,2.157815,12.94701
2022-03-28 09:00:00,2.485252,1.598987,3.828265,3.00246,0.93304,4.610846,3.176352,2.494706,0.3934052,1.375034,2.375412,1.551078,3.0,0.0,4.714389,1.849817,2.370491,2.0,1.0,5.680555,3.582901,2.0,4.0,3.0,2.50882,1.013273,4.0,1.388733,6.0,8.383755,4.839774,10.0,1.451032,6.991665,1.132059,5.0,0.0,5.0,6.744843,2.447837,8.003331,6.49998,3.457222,4.037415
2022-03-28 10:00:00,1.807085,2.757555,3.60287,3.761735,0.0,3.19136,2.591083,2.598111,1.372333,1.995092,2.604694,0.8847778,3.0,0.0,3.416722,4.047618,6.889172,3.0,0.0,2.790972,2.183722,3.0,3.0,3.0,1.85301,1.050111,5.0,1.425533,3.0,10.72004,5.876111,11.0,0.538439,6.001389,1.27375,5.0,0.1154444,3.0,5.695333,2.387417,7.582109,6.248092,3.106686,2.78261
2022-03-28 11:00:00,3.359336,2.738306,5.290225,3.414041,0.720526,6.249944,4.207167,2.574278,2.736639,1.9295,2.191583,1.307667,4.0,0.0,3.135,4.536018,3.862556,1.0,4.0,1.857472,2.020387,1.0,6.0,5.0,2.322972,1.216806,5.0,2.255,1.0,10.03289,9.15275,12.0,0.619403,4.002778,2.207111,2.0,0.1986667,0.0,10.19121,2.792472,5.711027,4.808272,3.120264,1.306777
2022-03-28 12:00:00,4.14754,2.865139,3.249128,2.577749,1.075471,4.065887,5.774194,2.823833,3.334972,3.174845,2.731361,1.258444,2.0,0.0,2.916556,1.361415,5.125569,3.0,1.0,1.514194,2.000777,0.0,3.0,2.0,3.160764,1.375444,5.0,3.773611,0.0,10.71311,91.80275,17.0,0.43801,2.002778,3.026889,0.0,0.4619167,0.0,13.19857,4.033972,3.823957,3.158165,2.762933,1.208888
2022-03-28 13:00:00,3.909945,3.668806,4.999353,1.080625,1.138262,3.753472,4.761167,3.400083,4.304444,2.543567,2.76425,1.024833,0.0,0.0,2.130333,4.78022,7.003945,1.0,19.0,0.9316389,2.823194,0.0,2.0,2.0,4.714875,1.659111,3.0,4.310678,1.0,6.890902,6.750319,15.0,0.554075,1.001389,2.367,0.0,0.8339722,0.0,10.1031,2.886889,2.768165,4.077026,2.581723,1.376582
2022-03-28 14:00:00,3.329742,4.488778,4.113383,0.96461,0.923471,5.976832,3.3285,3.669111,4.210834,3.280453,2.647167,1.045694,1.0,0.0,2.519278,4.78022,5.761342,3.0,6.0,0.6000278,2.551887,7.0,4.0,7.0,3.509896,1.703167,1.0,1.872167,3.0,7.54311,4.800569,7.0,,0.001387,2.050889,0.0,0.80375,5.0,6.243277,2.3205,2.096754,4.305453,1.703075,1.04111
2022-03-28 15:00:00,2.693635,3.682083,4.696514,1.013193,1.106708,3.975776,3.011333,3.299695,4.089722,3.304019,3.215,0.2235555,0.0,0.0,3.144944,0.628816,3.238804,2.0,1.0,1.241472,4.341971,5.0,3.0,6.0,1.244583,1.541917,2.0,1.564583,2.0,3.508846,3.546401,10.0,0.59236,0.0,1.995667,2.0,0.4212778,3.0,4.659222,1.620472,1.413476,4.793406,1.386227,1.638833
2022-03-28 16:00:00,2.57454,3.841187,6.571495,1.065523,1.291332,6.291721,4.124591,2.73175,3.293472,2.688958,2.67475,0.0,0.0,0.0,2.789854,2.582417,2.832113,5.0,5.0,0.6846945,4.487846,1.0,2.0,10.0,1.045111,1.373274,1.0,1.580889,0.0,4.022554,3.144277,7.0,0.636023,0.0,2.095111,3.0,0.0,1.0,4.537125,1.222778,0.933363,4.261583,1.523339,1.487457
2022-03-28 17:00:00,3.417403,2.662795,6.050025,0.787602,1.062736,12.7281,5.295,3.059902,3.423177,1.878682,3.449177,0.0,2.0,0.0,3.623278,2.338217,2.37314,3.0,6.0,0.7284123,3.907006,0.0,5.0,6.0,2.524971,1.409697,0.0,1.013233,0.0,3.12603,3.300889,6.0,0.893302,0.0,6.19183,3.0,0.0745098,2.0,3.400974,1.033471,0.802914,2.866569,2.374027,1.290722
2022-03-28 18:00:00,2.669,2.900472,4.689747,0.888804,0.956193,25.29528,7.051195,3.971639,2.01275,1.832739,4.29675,0.7356111,4.0,0.0,3.861028,2.826617,3.094029,3.0,5.0,0.8478056,6.651415,0.0,4.0,1.0,2.621819,1.402917,2.0,1.255583,0.0,3.271971,3.194833,5.0,1.225455,0.0,5.527528,,0.0481181,1.0,3.906776,1.58875,1.601325,3.307881,2.565155,1.568305
2022-03-28 19:00:00,2.187083,2.959,5.030296,2.680526,3.001486,10.76015,4.527945,3.166639,2.892167,2.935197,5.112611,0.6401111,4.0,0.0,4.296472,2.826617,3.054353,5.0,5.0,0.6326944,14.38658,,5.0,4.0,3.559042,1.382306,6.0,1.858806,1.0,6.278443,3.136986,14.0,3.387664,0.0,6.173528,,0.0,3.0,2.455262,2.097778,0.397109,4.740875,2.514887,3.789416
2022-03-28 20:00:00,3.811194,2.759565,5.684394,15.88368,3.502151,5.056471,3.947611,3.257528,6.032306,3.232475,5.962389,0.3266111,5.0,1.0,2.854944,1.361415,3.246151,4.0,2.0,0.9002778,26.37272,,7.0,5.0,2.455698,1.403222,4.0,2.524972,1.0,9.98454,10.23303,29.0,5.173229,1.995833,4.822528,,0.0,10.0,2.862611,3.773056,1.171895,7.053089,2.96559,12.08903
2022-03-28 21:00:00,3.7395,2.753528,4.832075,13.95409,2.863861,6.376583,4.751972,2.974056,1.992278,3.774286,6.049528,7.758806,5.0,6.0,4.399972,3.070817,3.66149,4.0,2.0,2.100167,20.66019,0.0,6.0,5.0,0.9560278,1.498889,4.0,4.181305,4.0,8.902667,5.878097,32.0,11.88437,2.99861,4.375472,0.0,0.0,10.0,2.556901,4.562639,2.158647,6.155539,4.673614,34.12697
2022-03-28 22:00:00,2.924278,0.7010278,3.138819,9.8725,10.47739,8.042637,4.721083,2.724806,1.482111,4.204411,3.6615,2.493695,6.0,5.0,2.991417,4.78022,4.499409,3.0,2.0,1.236139,26.65705,0.0,5.0,14.0,0.6453169,1.797944,6.0,4.902,11.0,8.922505,5.687527,22.0,7.875256,7.993053,2.731306,0.0,0.0,6.0,2.273777,3.145278,2.705615,2.775733,4.471751,35.92811
2022-03-28 23:00:00,1.899278,0.2978055,3.437836,7.899319,6.329721,6.201569,4.391889,6.188611,0.6114445,7.741489,1.782389,7.9125,3.0,4.0,3.76525,3.803419,5.25942,3.0,0.0,1.313944,29.86186,0.0,3.0,15.0,0.7659028,3.992639,5.0,2.727722,8.0,8.93393,2.741457,22.0,2.735625,8.0,2.308472,0.0,0.0298889,7.0,2.25868,2.849056,2.891666,2.614296,8.62668,28.70061
2022-03-29 00:00:00,1.565086,0.144096,1.472875,9.350646,6.549392,7.491125,2.989468,4.050278,0.368,6.440022,1.66975,5.440667,0.0,5.0,2.415673,3.559217,5.069855,3.0,1.0,1.62525,21.39275,0.0,2.0,8.0,1.30739,5.42875,3.0,4.072417,5.0,8.703097,1.822888,15.0,1.232035,9.99722,1.759083,3.0,0.0,11.0,2.277111,4.158667,5.548995,2.350167,3.379462,26.57455
2022-03-29 01:00:00,1.639717,0.0171731,2.081482,7.595729,5.590068,8.183901,4.110739,3.466111,0.3066275,8.233152,2.243647,1.800359,0.0,6.0,2.094593,4.291819,4.251492,2.0,0.0,1.381667,16.56074,1.0,3.0,10.0,0.9501079,3.858546,6.0,3.724533,6.0,7.807415,1.139081,16.0,1.970852,10.99861,1.454739,5.0,0.6293137,7.0,2.614871,4.859536,7.816932,2.537232,2.156182,9.895359
2022-03-29 02:00:00,1.437111,0.5708611,3.339453,6.894137,6.272943,7.338235,6.09325,4.592722,0.6438889,4.144392,2.219056,2.1025,3.0,6.0,1.754917,4.047618,3.155766,4.0,2.0,1.895444,14.94355,3.0,10.0,12.0,0.9466528,5.514667,7.0,2.592861,3.0,8.434845,1.875332,22.0,0.894703,6.006945,1.478944,0.0,0.7762222,5.0,5.336332,3.401528,3.637636,2.313633,1.548441,13.58306
2022-03-29 03:00:00,1.115472,0.8278889,3.17885,6.32375,5.020359,11.84375,4.199056,2.871417,0.8261389,2.829592,2.474472,2.127944,3.0,5.0,1.586556,4.291819,3.069737,3.0,2.0,2.420417,13.59569,5.0,6.0,11.0,0.9982917,8.587306,6.0,2.506444,3.0,6.622748,1.07454,28.0,0.898676,2.005556,1.395806,0.0,0.3893889,3.0,24.26235,2.690028,3.389342,1.753397,1.635638,19.09375
2022-03-29 04:00:00,1.415,0.7842778,2.655555,8.84543,3.433763,15.19956,2.506861,3.260583,0.26,2.903717,1.816167,1.921333,0.0,6.0,1.234444,2.094017,3.151731,3.0,1.0,2.938083,12.5673,5.0,4.0,7.0,1.12993,4.047583,4.0,2.015083,3.0,5.739915,0.734818,22.0,0.70508,4.995831,1.329778,3.0,0.66875,2.0,4.283041,2.525833,8.044612,1.706403,1.57325,9.415833
2022-03-29 05:00:00,1.683389,0.7728294,3.657958,27.74117,4.51343,15.57191,2.283028,4.619306,0.3201667,3.941975,1.8205,1.567861,0.0,6.0,1.189889,3.559217,3.405638,3.0,0.0,1.551306,8.668109,3.0,2.0,8.0,1.607278,3.782333,7.0,1.785917,1.0,8.070818,0.714555,8.0,1.982889,5.0,1.358444,3.0,1.468667,2.0,4.37268,2.120278,4.30733,1.626231,1.621234,6.403748
2022-03-29 06:00:00,1.332655,0.8278056,4.193517,24.04654,4.545651,11.35568,2.511083,5.659528,0.6978889,3.727005,1.696333,2.405889,3.0,3.0,1.163695,3.559217,3.361716,4.0,4.0,1.2495,36.07508,0.0,1.0,8.0,0.7471389,4.794361,5.0,1.231028,3.0,10.65076,0.83243,8.0,2.270214,3.002778,2.157028,2.0,2.905004,2.0,5.608541,1.726917,6.290245,2.130469,1.686575,7.889721
2022-03-29 07:00:00,1.610111,1.005528,6.19715,9.059361,5.083971,15.73911,2.970917,6.714334,,4.5684,1.588806,2.115056,2.0,8.0,1.406361,2.094017,3.418019,4.0,3.0,1.475333,15.40658,0.0,4.0,9.0,0.4708763,3.963278,2.0,1.110169,4.0,11.26678,1.03468,11.0,2.03216,1.002778,1.458972,4.0,5.101234,4.0,5.112082,1.422111,4.182172,1.897892,2.022958,4.735833
2022-03-29 08:00:00,1.277184,1.073701,4.911258,8.030245,4.667889,15.33621,3.606181,7.518611,0.9947667,2.999761,2.854805,1.082389,0.0,12.0,1.269386,4.536018,3.741849,4.0,2.0,1.169806,8.348905,4.0,3.0,8.0,0.6224861,4.528839,3.0,0.8934444,3.0,13.75389,1.231263,14.0,0.9925,4.994442,1.853222,5.0,4.682806,5.0,2.668943,1.290528,5.94762,2.10147,6.300936,3.237796
2022-03-29 09:00:00,2.221042,0.8418205,5.445805,14.29457,5.362165,15.48711,2.885697,7.026471,3.925797,2.649879,4.546582,0.516634,3.0,8.0,1.127796,6.24542,3.92068,6.0,1.0,,7.496079,6.0,21.0,9.0,0.9084477,5.448576,2.0,1.3284,6.0,14.60643,0.558417,12.0,0.696313,4.001389,2.667876,5.0,5.495065,5.0,2.210663,0.854052,3.913604,2.336658,5.032638,2.111526
2022-03-29 10:00:00,2.759111,5.967528,4.163795,13.42966,6.301623,10.72204,2.6055,4.289195,6.587222,4.903564,3.784361,0.4111389,4.0,8.0,1.025889,7.710621,2.5167,6.0,0.0,1.024833,7.190165,4.0,12.0,9.0,2.33225,4.92875,0.0,1.468361,6.0,11.77646,1.408666,9.0,2.520904,5.99722,3.612413,3.0,3.318583,3.0,1.858512,1.020778,0.880661,3.129008,2.622735,1.738916
2022-03-29 11:00:00,8.902882,13.67725,6.021736,8.408804,6.075333,15.00689,3.518167,5.29925,11.23983,6.13273,5.7235,1.155361,7.0,6.0,1.200583,8.443222,2.635179,5.0,6.0,,5.888861,2.0,11.0,6.0,4.350625,4.195055,4.0,1.311722,6.0,5.149472,3.64461,17.0,2.869961,5.001389,3.6265,0.0,1.644694,6.0,2.306721,1.105556,0.934085,3.31695,1.838093,2.106861
2022-03-29 12:00:00,8.046028,16.56011,10.08387,3.581444,6.007693,15.93479,3.974139,4.893972,11.76247,7.110553,8.041917,1.216472,6.0,2.0,1.117361,5.024419,2.32163,4.0,4.0,,4.374944,0.0,7.0,4.0,8.463708,4.786806,3.0,2.705945,4.0,3.502444,,15.0,2.324541,2.004167,5.217444,0.0,2.848667,4.0,1.63643,2.455806,0.821206,6.248005,1.867496,2.374555
2022-03-29 13:00:00,8.982829,13.82031,9.431125,2.212125,1.83061,15.816,4.195917,5.518722,5.960278,2.236239,8.223222,0.9576667,3.0,2.0,1.7265,0.384615,3.599853,4.0,2.0,0.9233375,4.672165,3.0,4.0,6.0,6.629292,5.409444,1.0,3.53925,0.0,2.604875,1.887611,17.0,3.113418,2.99861,5.179889,4.0,5.034444,1.0,3.661708,2.803833,1.006605,4.69415,3.779556,2.855916
2022-03-29 14:00:00,8.166972,,9.113414,1.858804,2.039999,8.704805,4.406111,10.94756,4.480083,2.504975,7.7345,1.250167,1.0,3.0,2.244111,0.628816,3.719799,3.0,2.0,0.9369722,3.926527,1.0,3.0,7.0,7.544875,4.258722,2.0,2.214556,1.0,3.019875,1.856179,5.0,4.262682,3.99861,3.422917,1.0,5.845778,2.0,1.811097,2.627278,0.824939,5.628503,2.784459,2.052472
2022-03-29 15:00:00,4.470305,,5.029364,1.788097,2.513138,11.31583,3.07775,8.308861,3.492944,1.941431,6.366222,1.338583,0.0,3.0,2.075417,3.070817,3.747308,3.0,0.0,0.9841111,6.097833,0.0,7.0,5.0,3.990014,3.10725,3.0,3.038333,3.0,3.918986,1.957401,3.0,4.115691,2.002778,13.94044,0.0,4.24598,6.0,2.102874,3.374083,0.708985,5.791103,2.931015,4.022471
2022-03-29 16:00:00,3.055948,3.869389,4.10612,1.809937,2.613625,17.71151,2.86872,7.537445,2.370055,2.124102,4.301778,1.220333,0.0,9.0,2.633363,1.849817,4.402377,4.0,0.0,1.2885,7.495994,0.0,4.0,5.0,2.290486,2.560387,4.0,4.810629,3.0,3.310111,2.71175,8.0,4.165003,1.001389,10.28683,0.0,3.359345,8.0,10.03117,3.649361,0.900546,5.820745,4.113883,3.249547
2022-03-29 17:00:00,4.172107,6.646895,5.040379,1.869902,3.358472,10.09575,3.381855,5.986503,2.145098,2.285628,4.687105,1.65049,0.0,6.0,4.503716,2.094017,4.594418,4.0,1.0,2.968529,9.655278,,4.0,3.0,3.064869,2.629,6.0,4.248567,4.0,7.950592,5.736498,7.0,3.653119,0.001387,7.661046,1.0,2.826961,8.0,44.66258,4.712719,0.93895,9.370014,5.818291,4.999639
2022-03-29 18:00:00,4.333944,5.526,4.280489,2.470652,4.152165,9.241806,4.244139,6.371194,2.441806,2.258544,5.180639,1.668694,2.0,2.0,3.548611,5.024419,3.821074,4.0,0.0,9.214528,30.62511,0.0,5.0,1.0,3.326292,3.417472,5.0,4.666917,4.0,5.977068,6.464805,5.0,3.595658,0.0,4.494389,3.0,1.84575,5.0,38.19928,6.166194,2.071149,7.037014,5.310543,2.419583
2022-03-29 19:00:00,4.527389,6.017305,4.431175,3.489083,9.817831,14.51781,4.782694,4.196556,2.983667,2.712717,4.559972,1.715722,2.0,1.0,2.87075,6.489621,3.963023,3.0,2.0,9.280723,44.22692,0.0,7.0,1.0,3.742181,3.186861,4.0,5.445139,1.0,9.417569,16.98035,4.0,4.283123,0.0,4.818444,7.0,2.116583,0.0,15.21886,7.070472,15.7542,7.494802,4.914947,3.835
2022-03-29 20:00:00,3.461972,7.243444,4.566081,5.279387,13.38429,9.101222,3.935028,4.639278,2.345083,2.914975,4.352111,1.753917,2.0,0.0,3.475417,7.710621,3.770279,3.0,3.0,8.44725,30.50033,0.0,11.0,2.0,3.321194,2.452472,2.0,5.623889,0.0,16.24343,14.14824,7.0,3.507849,1.99722,4.147722,6.0,2.053278,1.0,28.57897,7.001611,24.19301,8.266353,4.022832,6.122582
2022-03-29 21:00:00,3.854805,8.330833,3.180408,6.066596,10.50617,13.27637,3.699583,4.853694,1.546833,2.278953,4.858806,2.112056,2.0,0.0,2.599528,6.978022,3.592783,4.0,0.0,7.247611,14.86141,0.0,7.0,3.0,2.276375,5.410222,3.0,5.227806,0.0,16.16981,9.066206,30.0,1.817389,1.001389,3.168861,6.0,1.467472,2.0,21.37326,6.2995,9.56328,7.641667,3.729732,24.68908
2022-03-29 22:00:00,4.99375,4.833639,2.708047,10.94246,13.4651,17.06107,4.238417,1.700222,1.707917,2.090226,3.910861,1.990944,6.0,1.0,2.462472,8.687422,3.50868,3.0,0.0,6.098139,29.5618,1.0,6.0,1.0,1.786125,2.067028,2.0,5.173222,2.0,12.58747,8.247373,24.0,1.428753,0.0,2.326555,3.0,0.8741667,2.0,20.51208,5.840361,3.298111,7.048622,3.03945,1.490887
2022-03-29 23:00:00,4.278889,4.665836,2.357988,19.08793,10.56578,7.297401,4.034972,1.033694,1.165944,1.105826,3.414556,2.100028,3.0,0.0,3.348667,12.83883,3.731903,3.0,0.0,7.031611,32.47781,1.0,5.0,0.0,2.609764,0.8708333,0.0,4.070445,4.0,12.74706,5.535847,32.0,2.11701,0.0,1.605611,1.0,0.0,2.0,9.504583,3.269778,6.034934,5.687655,2.828344,2.307444
2022-03-30 00:00:00,6.139943,2.969695,2.021575,13.8867,7.678912,5.000196,3.317738,1.051833,0.462,0.4700786,2.044361,1.527667,0.0,1.0,4.098509,13.57143,3.594877,3.0,0.0,8.474139,7.980384,0.0,4.0,1.0,1.523611,0.6183333,1.0,2.396611,1.0,11.22281,4.936031,13.0,3.116863,3.994442,1.11025,0.0,0.0,1.0,8.155387,2.394278,4.683495,4.745572,2.611248,4.153079
2022-03-30 01:00:00,1.643352,0.5137255,1.033683,15.61323,7.016151,4.198054,1.88937,0.9647385,0.1389739,0.6141223,1.57134,0.5334967,1.0,2.0,2.583636,9.175824,2.932281,2.0,1.0,6.626895,3.289505,0.0,5.0,4.0,0.5001144,0.561303,2.0,0.9388039,2.0,9.367415,3.460656,14.0,2.432041,1.004166,0.6525164,0.0,0.8395752,2.0,6.998178,1.306327,9.156217,5.169652,1.918766,1.518
2022-03-30 02:00:00,0.9317778,0.3687778,0.8699275,14.31489,6.57693,4.909915,1.105444,1.204778,0.2100833,0.984378,1.601889,0.4619444,4.0,1.0,1.148639,7.710621,2.442018,3.0,0.0,5.702639,2.043165,0.0,3.0,5.0,1.008986,0.7518333,1.0,0.4246944,4.0,8.266263,4.225222,11.0,3.192193,4.994442,0.6358889,3.0,2.667083,2.0,5.894651,0.758833,5.387145,3.039528,0.69998,1.63267
2022-03-30 03:00:00,0.7263333,0.6046111,1.052717,10.19058,5.70611,4.72018,1.323528,1.357972,0.5085,4.392332,1.036167,0.7313611,4.0,0.0,0.69525,6.73382,2.257466,4.0,0.0,4.257306,3.617,,3.0,2.0,0.66175,0.9536389,1.0,0.6733611,7.0,7.87361,6.468887,10.0,3.849812,5.0,0.7723333,3.0,2.52,2.0,4.607777,0.934056,6.574108,0.8163161,0.861585,1.540444
2022-03-30 04:00:00,1.265917,0.8879166,0.902692,3.346611,7.185138,6.730332,2.5905,1.732194,0.6305278,6.282878,1.303139,1.100778,4.0,0.0,1.134417,2.094017,1.571146,5.0,2.0,1.963694,2.684804,,2.0,5.0,0.86825,1.771972,0.0,1.003056,6.0,8.06768,4.838346,8.0,4.12279,2.004167,0.9026111,1.0,2.29745,4.0,4.289165,1.173278,5.862576,1.942529,1.219156,2.755083
2022-03-30 05:00:00,1.980556,2.315694,1.604671,2.626915,6.916985,6.534359,3.398111,1.562917,0.8560833,5.792136,1.376083,1.190306,7.0,0.0,1.418528,3.315017,1.846287,3.0,3.0,2.547917,2.986027,,3.0,4.0,1.375681,2.36525,1.0,1.339806,2.0,10.37144,3.172513,6.0,4.576461,1.001389,1.034722,3.0,1.493333,4.0,4.765207,1.469333,12.17579,3.002867,2.016593,6.753109
2022-03-30 06:00:00,2.6335,3.745056,2.429086,2.162776,12.52957,6.340277,2.955945,1.401528,0.8372222,4.133966,1.756278,1.405167,3.0,0.0,1.935667,4.78022,2.101474,2.0,3.0,3.493222,2.579804,0.0,3.0,1.0,1.400153,2.920056,1.0,1.422639,0.0,11.92385,5.492568,10.0,7.926554,2.99722,1.063806,1.0,1.725361,3.0,5.312291,1.206639,18.03121,3.641244,2.82844,1.940943
2022-03-30 07:00:00,3.404833,3.52325,,3.008125,4.33354,5.815639,2.89075,1.315639,1.573528,3.151639,2.027083,1.29425,0.0,2.0,1.633194,4.78022,2.25195,3.0,2.0,4.285848,4.498277,3.0,1.0,2.0,2.178653,3.803555,3.0,1.073722,2.0,18.53972,4.77218,7.0,7.461287,3.0,1.092194,1.0,0.6294444,3.0,6.170179,0.959083,13.64547,4.005755,3.327642,39.95089
2022-03-30 08:00:00,3.757414,3.530424,4.221514,2.814675,1.043763,6.096555,2.810774,1.147833,0.843,2.607938,2.709571,1.448417,0.0,2.0,1.310234,6.978022,2.407119,6.0,0.0,2.735222,3.090362,0.0,6.0,2.0,2.443792,4.136845,1.0,0.8183056,5.0,14.40024,4.252324,3.0,9.68217,3.99861,,1.0,0.0193056,1.0,3.808,0.946222,5.181887,2.733828,3.588392,4.082965
2022-03-30 09:00:00,4.818956,5.43468,3.207468,2.726691,0.583248,4.414861,2.203351,0.5923203,0.7216863,1.598552,,,1.0,0.0,1.17329,6.001221,3.31567,5.0,0.0,2.120196,3.039103,,5.0,6.0,2.85298,2.040273,0.0,0.9106863,3.0,8.301892,4.983387,11.0,6.46117,5.99722,2.658562,1.0,,3.0,3.05531,1.005882,3.70697,2.688531,3.347202,2.361916
2022-03-30 10:00:00,4.578139,5.283139,3.625814,2.846111,0.0,2.894083,1.353833,0.7621945,0.5577778,1.622133,6.159833,0.8585556,0.0,1.0,1.132528,3.315017,3.596491,4.0,,2.098389,2.709666,,2.0,5.0,1.067275,1.574028,4.0,1.313699,1.0,10.48188,3.098485,17.0,3.360656,6.0,4.633639,2.0,,3.0,6.484304,1.244639,2.843485,2.809033,3.262346,1.881304
2022-03-30 11:00:00,2.377639,3.298056,4.757081,3.156805,0.0,2.396208,,,0.3255833,1.685519,4.995944,0.7058611,0.0,2.0,1.544917,3.803419,1.610044,5.0,0.0,2.438667,2.375888,0.0,1.0,6.0,1.390236,1.471944,4.0,1.482889,4.0,7.709083,2.704236,11.0,1.583528,6.99861,3.832528,1.0,1.208611,3.0,13.50446,1.335806,4.355289,2.814247,3.163492,1.366888
2022-03-30 12:00:00,3.593417,2.490806,4.430417,3.033041,0.0,6.806444,1.599862,0.7596389,0.3845278,2.344044,3.353055,0.8531389,1.0,1.0,1.785667,4.536018,1.258321,4.0,2.0,2.503639,2.86986,0.0,7.0,5.0,1.681875,1.550083,4.0,0.8997778,5.0,4.875679,3.571832,18.0,1.291651,5.002778,2.043944,1.0,1.076194,,6.707554,0.920806,4.067568,2.654197,3.237098,2.242249
2022-03-30 13:00:00,2.387405,1.435194,3.784711,1.323637,0.0,2.589637,1.799361,0.6683889,0.1278611,2.296448,2.776278,1.076611,0.0,0.0,2.050028,4.047618,1.562595,2.0,0.0,4.371417,2.594693,1.0,4.0,5.0,1.345972,,3.0,0.9301389,4.0,1.861194,3.25336,10.0,1.660225,4.001389,1.864861,2.0,0.9214723,,4.463027,0.985361,2.924082,4.069049,1.197842,2.216361
2022-03-30 14:00:00,2.346079,1.842833,4.126561,1.131458,1.036208,5.027513,2.105556,0.8333611,0.265,,2.625167,1.3315,0.0,1.0,1.67575,2.582417,1.462854,1.0,1.0,6.449444,1.743693,0.0,1.0,5.0,1.894336,2.211389,0.0,0.7759445,5.0,2.139902,3.189541,9.0,1.222782,3.001389,1.732083,3.0,0.4588611,2.0,6.419361,0.943945,1.802732,4.228447,1.591299,3.498832
2022-03-30 15:00:00,4.301155,2.28375,4.57587,0.868596,1.322875,3.045985,2.798389,1.067806,0.4203056,3.631948,2.824056,1.829722,5.0,1.0,1.277556,2.826617,3.348247,3.0,0.0,4.820445,2.363082,,2.0,4.0,2.817778,2.150667,0.0,1.123889,4.0,2.5095,2.540818,8.0,1.339295,0.004166,1.697806,0.0,0.5782778,6.0,2.05093,1.283028,2.05637,2.333572,1.685083,6.402276
2022-03-30 16:00:00,3.921264,2.101582,4.077786,1.223502,2.150207,3.037986,2.719345,1.423667,0.2726944,2.594658,2.436056,1.688917,3.0,0.0,1.545702,5.024419,1.900591,2.0,0.0,5.353833,2.212554,,3.0,2.0,2.823167,2.16622,0.0,1.184306,5.0,2.524554,2.19456,9.0,1.523028,0.99861,1.445528,0.0,1.046,6.0,0.788222,1.164833,1.739974,2.710336,1.5663,3.925225
